ID,story,text,V_pred,A_pred
1732,story10,东方朔这么一做，杨得意从心里感激东方朔呀!,0.9365776,0.70750076
1733,story10,本来进了临邛他就想回家呀，谁不想生身父母啊?可是怎么回去呀?自己已然被净身做了太监了，如果一回家，爹妈逼着自己娶媳妇儿，事情露了馅儿，这脸往哪儿放啊?,0.13127169,0.5961009
1734,story10,所以杨得意没敢回家，而且事先跟东方朔说好了要回家把弟弟杨得道接来到了临邛之后，杨得意也没敢再提，可是东方朔没忘借机会把这件事办了办得这么漂亮，嘿！,0.45733014,0.34619054
1735,story10,杨得意心说痛快，办事还得跟着东方朔，帮我解决这么大一个难题。所以他又感激又钦佩，站起来，举起酒杯，就走到东方朔的面前。,0.84153426,0.6020099
1736,story10,“大人，,0.7420991,0.50000423
1737,story10,杨得意大恩不言谢，干！”东方朔点了点头举起酒杯一饮而干。,0.69501656,0.39515257
1738,story10,王级高兴了，王级认为没事了，,0.85853237,0.6141985
1739,story10,这回踏踏实实我做临邛县的县令，他一高兴说话就忘了分寸，,0.78187495,0.54652417
1740,story10,“杨大人，下官为本县出了您这样的人才非常高兴啊！,0.907502,0.7198058
1741,story10,您为皇上做事过家门而不入，哎呦，这有当年大禹三过家门而不入的遗风啊！,0.76930904,0.597693
1742,story10,下官一定兴业兼程亲自到杨大人家中问候，明天中午就把令弟送到三十里驿站到那时候我再给您摆上酒宴践行。”,0.73102474,0.49912962
1743,story10,东方朔心里这乐呀，,0.94324875,0.7143351
1744,story10,“心说王级王级，这回该你来一趟了，不然的话也太便宜你了。”,0.80941635,0.6012891
1745,story10,东方朔把这件事办完了，他又看了看司马相如。,0.4791057,0.18390311
1746,story10,这时候司马相如低着头一杯一杯接着喝，是杯杯尽盏盏干。为什么?,0.46417814,0.18418074
1747,story10,司马相如心情非常不好。,0.17503014,0.37254688
1748,story10,这几天太乱了，尤其是被卓王孙骂出卓家的门，自己开了一座小小的酒店，寒碜丢人呐!,0.08040435,0.54780984
1749,story10,只好今天喝酒，用酒来调整一下自己的情绪，,0.3123202,0.30848193
1750,story10,他喝着喝着，一抬头，发现东方朔两只眼睛看着自己，就知道东方朔有话跟自己说，他把酒杯放下了，“东方兄，,0.39503482,0.34885523
1751,story10,是不是还有什么事让小人效力？”,0.37544122,0.297797
1752,story10,东方朔一声冷笑，哼，,0.2573419,0.5865147
1753,story10,东方朔这人就这脾气有话他不能不说，愣得罪人他必须说出来。,0.31275603,0.41753522
1754,story10,他看着司马相如：“司马君，,0.33642793,0.3729876
1755,story10,虽说我东方朔是奉当今万岁之命来到蜀中，可是我们两个人似乎也不应该称兄道弟吧。”,0.29692578,0.36816403
1756,story10,这句话司马相如机灵灵打了个冷战，司马相如愣了，,0.29163447,0.50662166
1757,story10,低头一看，,0.27472958,0.47134098
1758,story10,司马相如难过，现在自己还是个布衣，,0.2563274,0.38581547
1759,story10,在杨得意面前勉强还可以做大，因为两个人认识多年了。,0.3348695,0.29421794
1760,story10,可是东方朔不能跟杨得意相比呀!到底司马相如如何对待东方朔，下回再说!,0.36795828,0.27324778
1761,story11,上回书说到，,0.44724688,0.23478886
1762,story11,在酒席宴上，东方朔就对司马相如说，,0.43257925,0.23321696
1763,story11,“司马君，,0.4387138,0.24357165
1764,story11,虽然说我东方朔是奉万岁之命来的，,0.45831844,0.22666733
1765,story11,可是，我们两个似乎不应该称兄道弟吧。”,0.43133715,0.20273574
1766,story11,司马相如愣了，,0.46091232,0.24357542
1767,story11,知道自己还是个布衣，普普通通的老百姓。,0.45338532,0.18651171
1768,story11,而人家东方朔呢，是朝廷派来的命官。,0.45145583,0.18305136
1769,story11,要是按照蜀人的规矩，领进门者既为师。,0.43877175,0.18605842
1770,story11,虽然自己比东方朔还大几岁，可是人家先做的官呐。,0.45224342,0.19450109
1771,story11,而且是人家把我领进长安要入朝办军的，,0.45371225,0.20734313
1772,story11,既然东方朔已然把话说出来了，这门生之礼就不能不拜了。,0.45620927,0.20550498
1773,story11,所以司马相如站起来，离开座位，走到东方朔面前恭恭敬敬，深深一礼。“文生谢过祖师。”,0.5708837,0.3516941
1774,story11,然后用手一拉住文君，“文君，来，谢过作师，专程提携小人。”,0.5259223,0.30613813
1775,story11,卓文君很是明白礼节，赶紧飘身下拜，东方朔用手给拦住了，“慢着，,0.4141409,0.37766728
1776,story11,你可不是官人，你是妇人。再说你们还没拜堂成亲呢。你也不是司马夫人，这礼节就免了。,0.33282623,0.34713253
1777,story11,要论年岁，我应该管你叫姐姐。要是论习惯嘛，我第一次看见你，就叫你女掌柜。这样吧，从现在开始，你还叫我兄弟，我叫你女掌柜怎么样啊?等你们两个人拜堂成亲之后，我再叫夫人也不迟。”,0.39726007,0.32744572
1778,story11,这句话说得大家是开怀大笑，杨得意知道。,0.8682668,0.67228144
1779,story11,现在东方朔把这面打开了，瞧吧今后东方朔就可以随便说笑话大家就有的乐了。,0.89925164,0.6558418
1780,story11,这时候东方朔可没乐，“司马君这次来蜀地接你可不是我一个人，还有杨得意杨大人，他在皇上身边先推荐了你，虽然他的官职没我大这回到蜀中他是个副的使臣可是你也不能不拜他呀！”,0.38221675,0.31054294
1781,story11,司马相如可为难了，自己去拜自己的徒弟，,0.35499644,0.36744267
1782,story11,也做徒弟的门生，嘶，这可怎么办呢？,0.29419637,0.4220019
1783,story11,杨得意也急了也不能让司马相如给自己施理呀。,0.348174,0.41465786
1784,story11,赶紧站起来了，“啊，啊东方大人我跟司马先生可是早认识的，我，我们情同手足。”,0.4334811,0.23769823
1785,story11,他不知道该说什么好了。司马相如机灵，借着词儿就把话拉过来了。“是啊，我们过去情同手足，曾经是弟兄。”,0.48820654,0.26642117
1786,story11,“对对对，曾经是弟兄，曾经是弟兄。”,0.4968615,0.27528784
1787,story11,杨得意是借坡就往上爬呀。在此同时，他也明白了东方朔的一片苦心。,0.52757,0.26294923
1788,story11,卓文君不知道里边的事，,0.4885894,0.22721867
1789,story11,“相公，,0.48293906,0.27069634
1790,story11,就是弟兄也应该相谢呀！”,0.505915,0.27391654
1791,story11,司马相如只好抱拳拱手，,0.64155596,0.4461572
1792,story11,“愚兄多谢小弟在皇上面前推荐之恩。”杨得意赶紧打礼相还。,0.6438921,0.394281
1793,story11,就这样两个人的师生之情从此一笔勾销了，这也正是东方朔的心意，借这个机会把这件事了绝就罢了。他挺高兴，端起酒杯来，“来来来，干!”,0.8886939,0.67586225
1794,story11,大家仍然是开怀畅饮，推杯换盏。,0.6045079,0.3462271
1795,story11,这司马相如既高兴也有点无奈啊。为了掩饰自己的尴尬，喝完自己的酒，一伸手就把卓文君面前的酒杯也端起来了，一饮而干。,0.5571944,0.2915841
1796,story11,喝完了这杯酒，他把酒杯往桌上一放。,0.48076913,0.18181828
1797,story11,也是司马相如心不在焉，他心里事太多了。没想到酒杯放歪了，这酒杯咣当一声倒了，跟着往底一咕噜，啪嚓一下，这酒杯就碎了。,0.32515672,0.518988
1798,story11,卓文君吃了一惊，“相公，你醉了，你可不能再喝了！”,0.197966,0.7990566
1799,story11,司马相如借这机会晃晃悠悠站起来了，“别管我，我没醉，东方恩师啊你可千万别介意，这一入朝啊。,0.31900728,0.5066657
1800,story11,哎，得意啊，咱们俩可是兄弟，可是兄弟，你，你，你玩你的狗，我做我的诗词歌赋，东方大人。,0.3190946,0.4591734
1801,story11,您是官员当中的头啊！”,0.31357518,0.47624058
1802,story11,东方朔知道司马相如心里难过，也不忍心再继续逗他了。“好好好，咱们大家全都能出头。”司马相如突然间一转身就看见王级了。,0.45404738,0.36248708
1803,story11,“县大人，,0.4845841,0.3522168
1804,story11,我现在可要高官得坐骏马任骑了，到那时候我说你是凤凰你就是凤凰我说你是鸡你可就是鸡呀！”,0.4597615,0.32618666
1805,story11,卓文君赶紧把他拉住了，”相公你是喝多了。”,0.26915523,0.602148
1806,story11,王级知道，司马相如现在是凤凰了!哼！,0.41170108,0.3318757
1807,story11,现在我可比不了他了，“啊对对对，对对对，我是过时的凤凰还不如鸡呢！”,0.40368974,0.3822723
1808,story11,大家哈哈大笑，卓文君很不高兴，但是东方朔看出来了司马相如是趁醉装醉啊。,0.59320164,0.6078232
1809,story11,卓文君是真生气了，一伸手就把桌子上摆在司马相如面前的酒杯全都拿走了。“相公，,0.3225091,0.56026596
1810,story11,你可不能再喝了！”,0.25553006,0.64406353
1811,story11,“好，咱们不能喝了咱们不能喝了，好几年了我也没喝够啊，啊，嗨嗨！,0.26838484,0.47250158
1812,story11,我告诉你文君，你马上就要当诰命夫人了，为什么不让我喝呀?”就在这时候，酒店的外边马踏伦伶声音所响，啊呀呀呀！,0.44239327,0.3154079
1813,story11,咕噜噜噜噜噜噜紧跟着就是马车的声音，,0.48286963,0.26980168
1814,story11,有人进来了，是一名差役。,0.4665801,0.19263159
1815,story11,来到王级大人面前，“王大人，,0.46648774,0.23264647
1816,story11,现在卓王孙派人送来十箱家财，还有一百仆人说封给女儿女婿，让他们到长安购置家产。他还说明天早上要来到此地，给他的女婿司马相如，还有女儿卓文君送行。”,0.46056512,0.185017
1817,story11,大家伙你看看我，我看看你，没想到，卓王孙的脸变得这么快，,0.4026876,0.5491758
1818,story11,卓文君终究是卓王孙的女儿，,0.4518792,0.40249687
1819,story11,卓文君站起来了，,0.49992955,0.30216333
1820,story11,“相公！”,0.48104548,0.30841264
1821,story11,“别说了。”,0.35986516,0.5082265
1822,story11,司马相如知道卓文君要说什么，,0.4682048,0.25077665
1823,story11,“啊，,0.47270906,0.26150548
1824,story11,我到外边瞧瞧去。”,0.4707193,0.22245134
1825,story11,他往前一走，扑通一下就栽倒在地上了，卓文君赶紧过去掺他。,0.4232653,0.2684066
1826,story11,司马相如站起来，,0.45416453,0.26394916
1827,story11,挣扎地走到门前，往外一看，呵,0.42106074,0.2581223
1828,story11,也搭上临邛的老百姓爱看热闹，老百姓人山人海，一会儿的工夫就把这座酒楼围的水歇不通了。,0.44753584,0.2380758
1829,story11,卓王孙他们家一百个奴仆手里举着火把在门前排队站好了，后边是十辆大车，这十辆大车车上装得跟山队一样，那都是值钱的东西，都是好东西。,0.4596551,0.20263188
1830,story11,现在司马相如心中不亚如万把钢刀扎于肺腑，风一刮他醉意全无了。,0.4172228,0.44717363
1831,story11,他用手指着这十辆车，,0.43538725,0.31136513
1832,story11,“卓王孙哪，卓王孙，你不是骂我，骂我八辈子穷酸吗?哈哈，你说你的女儿跟我私奔了，怎么又送来财产，又送来奴仆?啊?哈哈哈哈哈哈哈!”,0.43585572,0.67529875
1833,story11,杨得意以为司马相如真醉了，赶紧把东方朔拉到门前想劝这司马相如。,0.43557882,0.3025978
1834,story11,这时候司马相如用手一指，“来来来，搬!把东西都给我搬到屋中!”,0.48643723,0.32168692
1835,story11,这一百奴仆是卓王孙送给司马相如跟卓文君的，现在司马相如说话的就搬吧，一百人人手多好办事啊。时间不大就把十辆车上的东西全都卸下来，就在屋中满满的摆了这么一屋子，连下脚的地儿都没有了。,0.44259733,0.32068774
1836,story11,东方朔在一边瞧着，这东西可值了钱了，看得出来就是四川的春锦!一捆一捆的，司马相如跟卓文君一辈子也穿不完哪!好的锦盒里摆着珍珠玛瑙，而且有上等的家具。,0.65916336,0.418497
1837,story11,不少古玩瓷器，全都是值钱的东西，吃的，使的，穿的，用的，全都有。一百个奴仆搬完了，在旁边垂手示力。,0.48413482,0.2114495
1838,story11,东方朔不说话，就瞧着司马相如。,0.46958303,0.20561485
1839,story11,司马相如一看，东西全都搬完了，把卓文君一拉，就拉到门外了。,0.49826524,0.23382947
1840,story11,然后用手一指请，,0.47294787,0.24370605
1841,story11,大家伙不知道他要干什么，东方朔心里很清楚，跟着大家全都走到了门外。这时候司马相如就走到柜台之前。柜台之前不是没酒了，一坛一坛的美酒全都是送的。,0.4659933,0.23686302
1842,story11,司马相如把这酒坛子抱起来，啪，往地上一摔，这酒就流了一地，跟着啪啪啪，把所有的酒坛子全都摔得粉粉碎，这屋中的地下流的全都是酒。,0.39526165,0.39990413
1843,story11,司马相如倒完了酒，,0.4591966,0.2758825
1844,story11,一伸手由打，仆人手中就抄过一只火把。,0.4489843,0.2550134
1845,story11,“哼哼，卓王孙哪，,0.4411834,0.2813172
1846,story11,卓王孙，,0.43853584,0.28932446
1847,story11,告诉你天生我才必有大用，燕雀安知鸿鹄之,0.42892328,0.2614299
1848,story11,志哉？”,0.44575348,0.24035554
1849,story11,他把火把就往当中间一扔，这酒见火能不着吗?煞时间嘎啦啦烈焰沸腾。,0.4401915,0.43283477
1850,story11,卓文君眼泪都流下来了，“相公！”,0.49269572,0.5130055
1851,story11,这边是杨得意，这边是东方朔，就把卓文君给拦住了。,0.4617798,0.25575987
1852,story11,这些仆人也不知道应不应该救火也不知道为什么不上前救火，大家伙站这儿全愣了。,0.3819814,0.35602134
1853,story11,王级看出来了这里边事情不妙，冲着东方朔抱拳拱手，“东方大人明天见。”一转手带着随从走了，,0.47329882,0.3334774
1854,story11,东方朔，跟杨得意帮着卓文君架起了司马相如。恐怕司马相如钻进火塘当中。司马相如高声叫:“苍天呐!苍天呐!我要出头啊!”,0.28914833,0.6574166
1855,story11,杨得意一看了看司马相如，他借机会再一看东方朔。他明白了。,0.47026175,0.2818891
1856,story11,东方朔脸上献出了鄙夷之情，东方朔确实有点看不起司马相如的人品。,0.41797718,0.25793687
1857,story11,就这样东方朔杨得意、司马相如卓文君起身了。,0.48682645,0.22483268
1858,story11,到了三十里地的驿站，杨得意的兄弟杨得道正在驿站等着。,0.46153057,0.19776687
1859,story11,所以他们来的时候是两个人四匹马一条狗，现在回去是五个人同行，四匹马之外一条狗，还有一辆彩车。,0.45655975,0.19866607
1860,story11,人多了，有车有女人，所以行动就比较迟缓了。,0.45324698,0.18754342
1861,story11,可是这回程上并不寂寞，东方朔是个无忧无虑的人，张嘴就是笑话，,0.4865634,0.2742799
1862,story11,而司马相如也是个旷世奇才，虽然比不上东方朔幽默，但是他的机智跟东方朔正好配对。,0.48708597,0.2313979
1863,story11,司马相如虽然有时候也很忧郁，但是他这种忧郁来得快走得也快，,0.4504587,0.23117147
1864,story11,尤其是他一看见卓文君，心中的不快马上就没了。,0.47111818,0.2392102
1865,story11,卓文君确实是女中俊杰，他的才情不弱于东方朔，也不弱于司马相如这两位才子。,0.45994633,0.2173989
1866,story11,她一说话呢，大家伙也觉得卓文君这个人非常幽默，时常把大家伙引得开怀大笑。,0.57224697,0.3714809
1867,story11,东方朔观察，,0.4846571,0.24166924
1868,story11,他认为卓文君才是自己的对手。有时候自己说出一两句笑话来，别人还没明白呢，头一个明白过来的，就是卓文君。,0.50103855,0.24211504
1869,story11,这一点司马相如看出来了，司马相如心中挺不痛快，但是也没有办法。,0.33856058,0.32905814
1870,story11,可是卓文君在想，,0.41181925,0.27800116
1871,story11,她在想东方朔的每一句话，,0.40185943,0.2696236
1872,story11,她觉得东方朔的笑话回味无穷有时候她琢磨，,0.4050195,0.25599876
1873,story11,这司马相如要是有东方朔的幽默或者东方朔在大几岁跟我同龄又该多好啊！,0.41422316,0.2326651
1874,story11,可是卓文君的一丝想法也被司马相如看出来了，司马相如痴情地看着卓文君，卓文君就明白了。,0.41597927,0.30765763
1875,story11,只好把这种想法藏在自己心中，好在杨得意跟着还有杨得道，杨得道天生的憨厚可爱，这一路上成了大家的仆人伺候大家，有时候问东问西的就这样大家伙热热闹闹一个多月的时间就离着长安不远了。,0.45685375,0.19472511
1876,story11,走了一个多月了，快到长安，大家伙知道也快分手了，反而觉得处这一个多月感情还挺深。,0.39448097,0.21354452
1877,story11,等他们走到了文帝的陵寝到了霸陵，什么时候已然快立冬了。天气冷啊!,0.3995881,0.23812656
1878,story11,就瞧见霸陵是百草结白一片晴色，,0.4250298,0.21807177
1879,story11,只有桑树柏树郁郁葱葱可是凛冽的寒风刮着，呜，,0.3901194,0.2518035
1880,story11,呜，,0.399954,0.2671308
1881,story11,这啸声让人觉得冷，觉得心寒，,0.37889948,0.28818035
1882,story11,这时候正好呢，,0.4280585,0.23786964
1883,story11,文君这辆车出了点毛病，,0.42612576,0.22629449
1884,story11,司马相如就跟东方朔说：“,0.43482313,0.22492509
1885,story11,文君的车出点毛病，现在到了先帝的陵寝我想拜见拜见先帝。”“好吧。”,0.47768435,0.18411708
1886,story11,东方朔只好传下话来，大家伙就在护林人的房子里住上一宿。没想到这一宿，东方朔的收获可不小。这个护林老人姓田，胡须全白了。,0.44194904,0.17292713
1887,story11,这年岁起码九十开外了，但是一团精神不弱于少年之人。,0.4622777,0.1780162
1888,story11,挺直了胸膀，一点不驼背。旁边带着一个十几岁的小孙子，这个小孙子叫田千秋，两只眼睛水灵极了，特别聪明。跟东方朔对起话来对答如流，东方朔心说，“这个孩子怎么这么机灵啊?”,0.5700278,0.32135928
1889,story11,这一宿的工夫，东方朔几乎没睡觉啊，就跟这小孩聊天，没想到这小孩，张嘴能背出上书来。,0.5447628,0.27355945
1890,story11,哎呀！,0.5247489,0.27882156
1891,story11,东方朔觉得很奇怪呀，这么点小孩儿十一、十二岁能够背出上书来，可见得他们家的书简少不了。,0.37648988,0.34504664
1892,story11,趁着老人家出去捡柴火添火的功夫，东方朔在屋里看了半天，可是没看见有竹简呢。,0.43270501,0.27421784
1893,story11,东方朔觉得奇怪，又跟着小孩聊天，从小孩的嘴里才知道，他所背诵的上书，都是爷爷一句一句教的。,0.43049312,0.29453427
1894,story11,东方朔非常感慨，像这样的老人能够教授圣书能有几个呀!,0.776496,0.56434274
1895,story11,东方朔跟这孩子聊天，没想到这孩子不但懂得上书，天下的事知道不少啊!甚至有些事情东方朔都不知道!,0.60146004,0.3892238
1896,story11,东方朔长叹一声：“啊，,0.5022491,0.3432442
1897,story11,世界之大，,0.45544252,0.2838351
1898,story11,到处藏龙卧虎啊。”到这时候，东方朔仍然感到自己的知识不足。就这样住了一天，第二天日上竿头，五个人吃完早饭，才跟田氏爷俩告辞。,0.45623884,0.18049526
1899,story11,车修好了，卓文君上了车，几个人上了马，顺着大道回归长安。如果照这样走呢，下午能到达长安，明天就可以面见皇上复命了。,0.56576055,0.28639308
1900,story11,正往前走呢，撞过一个山包就听见杨得意跟杨得道同时喊上了，“快瞧狼！”,0.4393165,0.32527274
1901,story11,东方朔也看见了，,0.47135141,0.28000537
1902,story11,看见一只野狼正在追赶一只狍子。,0.39642638,0.36924297
1903,story11,眼看要追上了!东方朔抽弓拔箭，任扣填弦，弓开如满月，箭出似流星，吧嗒!呲，,0.44467857,0.32204708
1904,story11,这支箭射出去，不偏不微正射到这只野狼身上，扑通一声，野狼应声倒地。,0.4600328,0.37456018
1905,story11,杨得意把手一挥这条大狗往上一窜，,0.45949128,0.30143717
1906,story11,就奔着野狼去了，,0.45509115,0.3741508
1907,story11,等东方朔带着大家伙赶到面前了，,0.47792965,0.2974914
1908,story11,再瞧这只野狼身上带着剑，流了不少的血，已然被杨得意体挑狗把脖子咬断了。,0.5103801,0.5522925
1909,story11,这只瘦身的袍子也是奄奄一息了，,0.5204663,0.46119785
1910,story11,杨得意伸手，由打狼的前胸把这支箭拔下来。,0.5192828,0.3157291
1911,story11,“东方大人，你看，正射到狼的前胸东方大人，我原来只知道你是个剑客没想到你箭法这么好，百发百中啊。”“不对，得意呀，还是你的狗训得好没有它，说不定狼受了伤，还能逃跑了呢。”,0.44055715,0.34602135
1912,story11,司马相如走到东方朔面前，“恩师，,0.50598925,0.40890792
1913,story11,以前只知道恩师好文才，没想到恩师还有这么好的武功。”,0.5768428,0.53240055
1914,story11,“司马君，,0.43864453,0.36325622
1915,story11,在蜀中只不过跟你开个玩笑，现在马上到长安了。,0.42985138,0.29469502
1916,story11,到了长安之后可别恩师恩师的了，玩笑是玩笑啊。,0.3068946,0.42459014
1917,story11,你要老这么称呼我，我东方朔会折寿的，我还愿意活着呢!”,0.26416016,0.5100335
1918,story11,司马相如刚要说话，这时候就听远处马蹄轮铃声音所响，这声音越来越近马跑的声音，啊呀呀啊呀呀，,0.39972016,0.41910684
1919,story11,停下，,0.35111073,0.49482197
1920,story11,东方朔知道，先帝的陵墓可不能允许有人在这儿狩猎呀。这只箭是我射出去的，而且是我把野狼射死的。,0.46236742,0.21744211
1921,story11,“道儿，,0.46512002,0.27419508
1922,story11,赶紧把死狼跟这炮子弄过去咱们藏起来看看是谁来了。”,0.43934882,0.23803481
1923,story11,大家伙赶紧帮着杨得道把车跟马赶到秘密的松林之内，,0.44088444,0.24362364
1924,story11,把这只野狼还有袍子也给拉过去了就放在车马中间，,0.44656122,0.24458286
1925,story11,大家伙藏好了之后，都瞧着东方朔。,0.45407176,0.21659853
1926,story11,东方朔把手一摆，别说话!,0.2800851,0.5146925
1927,story11,这先帝的陵寝，,0.32685944,0.37511298
1928,story11,难道有什么事吗？,0.29578254,0.3883794
1929,story11,杨得意把脑袋伸出来了，,0.43178028,0.26909164
1930,story11,他看了看，“东方大人您看，三匹马，三个人。”,0.4156003,0.25677314
1931,story11,东方朔纳闷啊，,0.36073077,0.43701893
1932,story11,这可是先帝的陵寝，谁这么大的胆子?,0.3131141,0.4834132
1933,story11,敢跑这儿来狩猎了，他吃得雄心暴胆了,0.3546665,0.5938094
1934,story11,马蹄的声音越来越近，,0.4468902,0.29317126
1935,story11,看清楚了跑在前边的显然是一位朝中的官员，杨得意在朝中待的时间长眼睛一好使，“东方大人您瞧，,0.4257928,0.25673223
1936,story11,那不是御史大夫赵文跟郎中令王臧吗？,0.4240259,0.22497636
1937,story11,他们可是皇上面前的大红人怎么大清早起来跑到这儿干嘛来了？”,0.41781193,0.2669926
1938,story11,“别说话，,0.30755576,0.50738597
1939,story11,有好戏看了，咱们谁也不准说话。”,0.31391078,0.4627544
1940,story11,杨得意点了点头，,0.43319884,0.26876912
1941,story11,大家不说话，屏住了呼吸，,0.36423987,0.38145703
1942,story11,还真让东方朔猜着了，东方朔带着杨得意奉旨到蜀中去迎接司马相如，,0.44249693,0.23532176
1943,story11,就在他走的这些日子，朝廷中确实发生了不少的事情，,0.45379767,0.21469532
1944,story11,到底朝中发生了什么大事，咱们下回再说。,0.44865465,0.19698203
1945,story12,东方朔跟杨得意，,0.44789475,0.24359538
1946,story12,到巴蜀之地前去迎接司马相如，,0.4481816,0.23798506
1947,story12,就在这时候，朝廷中发生了不少大事，,0.43654078,0.2422283
1948,story12,因为汉武帝刘彻，,0.43257782,0.23620486
1949,story12,自从安排大儒董仲舒去了江东，一看太皇太后也没再说什么，所以他就想在朝中办些大事。,0.44348794,0.19301009
1950,story12,巴塞乡窦婴，太尉田鼢，还有御史大夫赵绾，郎中令王桑几个人叫来了。,0.46044004,0.17959943
1951,story12,汉武帝要干什么呀?第一件事他想修改立法。,0.44255945,0.20026322
1952,story12,这事可不小啊，,0.42549405,0.2714113
1953,story12,第二件事，汉武帝刘彻要清理祠堂中祭祀的名声不好的大臣冥位。,0.4240905,0.23274767
1954,story12,第三件事要建立学观培养人才，,0.43943977,0.24781321
1955,story12,这三件事儿，跟黄老的无为而治就发生了冲突。,0.39924535,0.2509697
1956,story12,祖宗用了多年的历法要修改，而且宗庙里祭祀多年的大臣们的榜样马上就要变更这事了得吗？,0.3018234,0.3953618
1957,story12,太皇太后身边的近臣许昌跟庄青翟，还有朝中些老臣都坚决地反对。,0.27264968,0.42236516
1958,story12,汉武帝的某些皇太后知道了，也把刘彻叫来了。,0.45785147,0.1792214
1959,story12,嘱咐刘彻，“儿啊你可要谨慎行事不能因小失大呀！”,0.27655652,0.4601403
1960,story12,刘彻走了，皇太后又把田鼢叫来了。,0.45083308,0.18691868
1961,story12,“你身为太尉，你可给我看紧着点儿!千万千万可不能惹太皇太后生气呀!”,0.27891064,0.5396825
1962,story12,本来太尉田鼢是非常积极支持汉武帝刘彻办这几件事。,0.45941535,0.19713953
1963,story12,姐姐皇太后这么一说，,0.36452514,0.3195431
1964,story12,田鼢呐，马上往旁边一溜不说话了，,0.2750721,0.44258252
1965,story12,只有两个年轻的，一个是御史大夫赵绾，一个是郎中令王臧，也搭着年轻气盛，就根本没把太皇太后放在心上。他们两个人认为，,0.4195548,0.22705203
1966,story12,能听太皇太后的吗?皇上想怎么办就应该怎么办，,0.43422922,0.2285116
1967,story12,这几个大臣就在宣室里跟汉武帝刘彻商量。,0.4219667,0.19059063
1968,story12,刘彻也很为难，,0.4130235,0.2795215
1969,story12,“你们可要知道啊，,0.4034536,0.31037438
1970,story12,本朝以仁孝为大义，,0.4165824,0.26159662
1971,story12,太皇太后要是不恩准，朕也不能不听啊!”,0.42380196,0.24569117
1972,story12,赵绾说陛下，“天子做事谁能拦呢?,0.39916244,0.2642299
1973,story12,如果我大汉朝再听太皇太后的，这不是又是妇人干政吗?,0.38208008,0.30640304
1974,story12,这不是又到了吕后专权的时代吗，啊？,0.3256803,0.37824526
1975,story12,您不好好想想，吕后专权才几年呢，大汉朝江山差点儿完了。,0.39798588,0.26405516
1976,story12,难道我们要重蹈覆辙吗？”,0.3800542,0.30171305
1977,story12,王臧是愤愤不平，“陛下，,0.38929608,0.35388976
1978,story12,妇人干政还了得呀!妇人干政就如同牝鸡司晨!”,0.35579523,0.39610526
1979,story12,他说这句话，田鼢在旁边一哆嗦，“心说小子你不要命了，妇人干政，牝鸡司晨，你把太皇太后比成母鸡打鸣啦?啊?”他两只眼睛瞧着王臧，这王臧还不理会。“陛下呀!,0.36102295,0.4009739
1980,story12,难道说我们每件事都要看太皇太后的眼色吗?陛下您是皇上您的威严何在啊?”,0.29682118,0.45815253
1981,story12,这赵绾呢，一看王臧这么说，他更来得精气神了。你倒考虑考虑这是什么地方，什么话应该说，什么话不应该说呀。,0.39366925,0.38544297
1982,story12,“陛下，,0.41740772,0.3289775
1983,story12,您想想，孔夫子是怎么说的?为女子与小人难养也。皇上，您不必有这么多考虑，我们想做就做，看太皇太后能把您怎么样。”,0.36000848,0.30846205
1984,story12,因为赵绾跟王臧认为跟皇上太熟悉了，所以说话也就不这么注意了。,0.47024456,0.20917231
1985,story12,他们把太皇太后干政，,0.41970745,0.28059962
1986,story12,和牝鸡司晨，形同吕后，为女子与小人难养等，这些不应该说的话全说出来了。,0.40923402,0.28788847
1987,story12,他们也不想想。,0.41221964,0.30008632
1988,story12,当朝宰相窦婴是谁？,0.4148394,0.25179863
1989,story12,窦婴是太皇太后的侄子，这位瞎眼的老太后是窦丞相的姑妈。,0.42777517,0.24327628
1990,story12,那你们要骂他姑妈，他这侄子是好人吗?幸亏窦婴这个人宽宏量大，他没往心里去。他认为赵绾跟王桑只不过是一种比喻。,0.49146992,0.24950418
1991,story12,可是旁边太尉田鼢一句话都不说，两只小眼睛看着他们。,0.39073563,0.2914572
1992,story12,心说二位，,0.36010146,0.37880492
1993,story12,“你们说出这样大不敬之言难道脑袋不要了吗？”这心砰砰砰直跳啊，,0.38155037,0.44507208
1994,story12,确实是，,0.3717327,0.4196561
1995,story12,草坑里说话，路上有人听，需防隔墙有耳啊!,0.34709564,0.42546064
1996,story12,谁能料到啊?这么晚了，在宣室外边来俩人，一个是许昌，一个就是庄青翟。,0.43770275,0.21256784
1997,story12,他们两个人受了太皇太后的懿旨，在暗中跟随，暗中观察。表面上也常常面见当今万岁谏言，实际上是奸细呀，就监视着他们君臣的行动。,0.35251975,0.32312006
1998,story12,这两个人听说天色都晚了，皇上还在宣室。,0.44004297,0.18743479
1999,story12,跟太尉田鼢宰相窦婴，,0.40544397,0.23076142
2000,story12,赵绾跟王臧议事呢，两个人好像要面见皇上溜溜达达就到了宣室外头。,0.44078702,0.19128957
2001,story12,皇上跟手下大臣商议事情，能把宣室的门关上吗?能怕人听吗?所以就没关门。这两个人走到宣室外侧侧耳一听，赵绾跟王臧怎么说的太皇太后，怎么说太皇太后如同吕后干政?,0.4089165,0.23726617
2002,story12,全都听清楚了，,0.46685025,0.26856685
2003,story12,许昌看了看庄青翟，微微一笑。,0.45346937,0.3927205
