ID,story,text,V_pred,A_pred
2095,story8,"A new hat was partly flattened on his head, for, owing to its being too small in the crown, it stood many inches too high behind.",0.4552845,0.2011194
2096,story8,"As we were crossing the press yard,",0.37373054,0.32005298
2097,story8,"the dreadful execrations of some of the felons so shook his frame that he observed ""the clock had struck;"" and quickening his pace,",0.10610254,0.7906859
2098,story8,"he soon arrived at the room where the sheriff was to give a receipt for his body, according to the usual custom.",0.17234394,0.6761478
2099,story8,"Before the colonel had been pinioned he had pulled out two white handkerchiefs, one of which he bound over his temples so as nearly to conceal his eyes,",0.32186314,0.3768124
2100,story8,the other he kept between his hands.,0.32688755,0.35256028
2101,story8,"Over the handkerchief around his brows he placed a white cap, the new hat being on top of all.",0.36667717,0.27471197
2102,story8,"He was dressed in a mixed-colored loose coat with a black collar, swandown waistcoat, blue pantaloons, and white silk stockings.",0.42272043,0.23243946
2103,story8,"Thus appareled he ascended the stairs at the debtors' door,",0.35222298,0.31380928
2104,story8,"and stepped out on to the platform, to be received, as has been said, by prolonged yells.",0.149854,0.6192874
2105,story8,These evidently deprived him of the small portion of fortitude he had summoned up.,0.1385753,0.43624404
2106,story8,"He bowed his head under extreme pressure of ignominy,",0.08129251,0.5688067
2107,story8,"and at his request the ordinary drew the cap further down over his face, when in an instant,",0.13151169,0.5743029
2108,story8,"without waiting for any signal, the platform dropped, and he was launched into eternity.",0.092643656,0.5708244
2109,story8,"Whenever the public attention had been specially called to a particular crime, either on account of its atrocity,",0.39164132,0.29272205
2110,story8,"the doubtfulness of the issue, or the superior position of the perpetrator,",0.38522056,0.27538228
2111,story8,"the attendance at the execution was certain to be tumultuous, and the conduct of the mob disorderly.",0.36959156,0.28240395
2112,story8,This was notably the case at the execution of Holloway and Haggerty,0.377987,0.29946333
2113,story8,"in eighteen oh seven, an event long remembered from the fatal and disastrous consequences which followed it.",0.31875882,0.30034164
2114,story8,"They were accused by a confederate, who, goaded by conscience, had turned approver, of the murder of a Mr. Steele,",0.28662166,0.3459047
2115,story8,"who kept a lavender warehouse in the city, and who had gardens at Feltham,",0.3563108,0.30006042
2116,story8,"whither he often went to distill the lavender, returning to London the same evening.",0.36983258,0.27444425
2117,story8,One night he was missing,0.23900668,0.42514512
2118,story8,"and after a long interval his dead body was discovered, shockingly disfigured, in a ditch. This was in eighteen oh two.",0.24799173,0.38457617
2119,story8,"Four years passed without the detection of the murderers,",0.353883,0.30751258
2120,story8,"but in the beginning of eighteen oh seven one of them, at that time just sentenced to transportation,",0.39556396,0.29793188
2121,story8,"made a full confession, and implicated Holloway and Haggerty.",0.3761889,0.31951612
2122,story8,"They were accordingly apprehended and brought to trial, the informer, Hanfield by name, being accepted as king's evidence.",0.38502848,0.29195023
2123,story8,"Conviction followed mainly on his testimony; but the two men, especially Holloway, stoutly maintained their innocence to the last.",0.34234267,0.32271504
2124,story8,"Very great excitement prevailed in the town throughout the trial, and this greatly increased when the verdict was known.",0.30435655,0.45593533
2125,story8,"An enormous crowd assembled to witness the execution, amounting, it was said, to the hitherto unparalleled number of forty thousand.",0.32001367,0.44359276
2126,story8,By eight o'clock not an inch of ground in front of the platform was unoccupied.,0.32557184,0.38720447
2127,story8,The pressure soon became so frightful that many would have willingly escaped from the crowd; but their attempts only increased the general confusion.,0.059175573,0.80890906
2128,story8,Very soon women began to scream with terror;,0.027050344,0.847986
2129,story8,"some, especially of low stature, found it difficult to remain standing, and several, although held up for some time by the men nearest them,",0.04672889,0.80273646
2130,story8,"presently fell, and were at once trampled to death.",0.03471653,0.78776205
2131,story8,"Cries of Murder! murder! were now raised, and added greatly to the horrors of the scene.",0.05173333,0.8692888
2132,story8,"Panic became general. More women, children, and many men were borne down, to perish beneath the feet of the rest.",0.03804901,0.75687265
2133,story8,"The most affecting and distressing scene was at Green Arbor Lane, just opposite the debtors' door of the prison.",0.13954666,0.5166923
2134,story8,"Here a couple of piemen had been selling their wares; the basket of one of them, which was raised upon a four-legged stool, was upset.",0.14985362,0.48474494
2135,story8,"The pieman stooped down to pick up his scattered stock, and some of the mob, not seeing what had happened, stumbled over him.",0.16225785,0.5166965
2136,story8,No one who fell ever rose again.,0.08349637,0.6031611
2137,story8,Among the rest was a woman with an infant at the breast.,0.07968994,0.6251585
2138,story8,"She was killed, but in the act of falling she forced her child into the arms of a man near her, and implored him in God's name to save it;",0.03611071,0.7855167
2139,story8,"the man, needing all his care for his own life, threw the child from him,",0.0507546,0.7591475
2140,story8,"and it passed along the heads of the crowd, to be caught at last by a person who struggled with it to a cart and deposited it there in safety.",0.12507783,0.62836015
2141,story8,In another part seven persons met their death by suffocation.,0.10887499,0.57093436
2142,story8,"In this convulsive struggle for bare existence people fought fiercely with one another, and the weakest, of course the women, went under.",0.044807263,0.7884561
2143,story8,"One cart-load of spectators having broken down, some of its occupants fell off the vehicle, and were instantly trampled to death.",0.088609606,0.7007102
2144,story8,"This went on for more than an hour, and until the malefactors were cut down and the gallows removed;",0.216232,0.5033704
2145,story8,"then the mob began to thin, and the streets were cleared by the city marshals and a number of constables.",0.27559495,0.39978808
2146,story8,"The catastrophe exceeded the worst anticipations. Nearly one hundred dead and dying lay about; and after all had been removed,",0.13392384,0.58197075
2147,story8,"the bodies for identification, the wounded to hospitals, a cart-load of shoes, hats, petticoats, and fragments of wearing apparel were picked up.",0.12282525,0.54154664
2148,story8,Among the dead was a sailor lad whom no one knew;,0.18256472,0.5256167
2149,story8,"he had his pockets filled with bread and cheese, and it was generally supposed that he had come a long distance to see the fatal show.",0.17507204,0.47746623
2150,story8,"A tremendous crowd assembled when Bellingham was executed in eighteen twelve for the murder of Spencer Percival, at that time prime minister;",0.44798103,0.24335253
2151,story8,"but there were no serious accidents, beyond those caused by the goring of a maddened, over-driven ox which forced its way through the crowd.",0.4261529,0.22710405
2152,story8,"Precautions had been taken by the erection of barriers, and the posting of placards at all the avenues to the Old Bailey, on which was printed,",0.42284653,0.23717204
2153,story8,Beware of entering the crowd! Remember thirty poor persons were pressed to death by the crowd when Haggerty and Holloway were executed!,0.26134726,0.45623556
2154,story8,"The concourse was very great, notwithstanding these warnings.",0.37534717,0.27216223
2155,story8,"It was still greater at Fauntleroy's execution in eighteen twenty-four, when no less than one hundred thousand persons assembled, it was said.",0.4024469,0.288229
2156,story8,Every window and roof which could command a view of the horrible performance was occupied.,0.3622272,0.32271674
2157,story8,"All the avenues and approaches, places even whence nothing whatever could be seen of the scaffold,",0.34964144,0.3265329
2158,story8,were blocked by persons who had overflowed from the area in front of the jail.,0.3478498,0.32875434
2159,story8,"At Courvoisier's execution in eighteen forty it was the same, or worse.",0.39247927,0.28136235
2160,story8,As early as six a.m. the number assembled already exceeded that seen on ordinary occasions;,0.37783077,0.31684676
2161,story8,by seven a.m. the whole space was so thronged that it was impossible to move one way or the other.,0.33708185,0.3550392
2162,story8,"Some persons were kept for more than five hours standing against the barriers, and many nearly fainted from exhaustion.",0.20573832,0.44341645
2163,story8,Every window had its party of occupants; the adjoining roofs were equally crowded.,0.34239322,0.3273992
2164,story8,High prices were asked and paid for front seats or good standing room. As much as five pounds was given for the attic story,0.34252566,0.36695454
2165,story8,of the Lamb's Coffee House;,0.36099598,0.34534472
2166,story8,two pounds was a common price for a window.,0.35420275,0.31613505
2167,story8,"At the George public-house to the south of the drop, Sir W. Watkin Wynn, Baronet,",0.43105558,0.23063943
2168,story8,"hired a room for the night and morning, which he and a large party of friends occupied before and during the execution;",0.42581707,0.2136405
2169,story8,"in an adjoining house, that of an undertaker, was Lord Alfred Paget, also with several friends.",0.4235862,0.19447261
2170,story8,"Those who had hired apartments spent the night in them, keeping up their courage with liquids and cigars.",0.42044157,0.21204166
2171,story8,"Numbers of ladies were present, although the public feeling was much against their attendance.",0.3671783,0.257516
2172,story8,"One well-dressed woman fell out of a first-floor window on to the shoulders of the crowd below, but neither she nor any one else was greatly hurt.",0.39806804,0.23492037
2173,story8,"The city authorities had endeavored to take all precautions against panic and excitement among the crowd,",0.41791978,0.2502735
2174,story8,"and caused a number of stout additional barriers to be erected in front of the scaffold,",0.43902063,0.23705757
2175,story8,"and although one of these gave way owing to the extraordinary pressure, no serious accident occurred.",0.43693852,0.20365958
2176,story8,Some years later an eye-witness published a graphic account of one of these scenes.,0.43806672,0.20494081
2177,story8,"Soon after midnight on the Sunday night, for by this time the present practice of executing on Monday morning had been pretty generally introduced,",0.41947043,0.23657566
2178,story8,the crowd began to congregate in and about the Old Bailey.,0.39063716,0.24927564
2179,story8,"Gin-shops and coffee-houses were the first to open doors, and touts began to bid for tenants for the various rooms upstairs.",0.43263298,0.20148936
2180,story8,"Cries of ""Comfortable room!"" ""Excellent situation!"" ""Beautiful prospect!"" ""Splendid view!"" resounded on every side.",0.6271914,0.489012
2181,story8,By this time the workmen might be heard busily erecting the gallows;,0.40711233,0.2851015
2182,story8,the sounds of hammer and saw intermingled with the broad jeers and coarse jests of the rapidly increasing mob.,0.37879807,0.3075943
2183,story8,"One by one the huge uprights of black timber were fitted together,",0.3599502,0.31459144
2184,story8,until presently the huge stage loomed dark above the crowd which was now ranged round the barriers;,0.34731162,0.33991897
2185,story8,"a throng of people whom neither rain, snow, storm, nor darkness ever hindered from attending the show.",0.3741858,0.311701
2186,story8,They were mainly members of the criminal classes.,0.4050561,0.25957265
2187,story8,"their conversation was of companions and associates of former years, long ago imprisoned, transported, hanged, while they,",0.38941258,0.29927555
2188,story8,"hoary-headed and hardened in guilt, were still at large.",0.40430963,0.2631038
2189,story8,They talked of the days when the convicts were hung up a dozen or more in a row;,0.409426,0.29916897
2190,story8,"of those who had shown the white, and those who had died game.",0.4135887,0.24949652
2191,story8,"The approaching ceremony had evidently no terrors for these ""idolaters of the gallows.""",0.41441748,0.23894817
2192,story8,With them were younger men and women:,0.3901448,0.25617892
2193,story8,"the former already vowed to the same criminal career, and looking up to their elders with the respect due to successful practitioners;",0.39451498,0.27591002
2194,story8,"the latter unsexed and brutalized by dissipation,",0.3071951,0.38378084
2195,story8,"slipshod and slovenly, in crushed bonnet and dirty shawl, the gown fastened by a single hook,",0.32683474,0.38750774
2196,story8,"their harsh and half-cracked voices full of maudlin, besotted sympathy for those about to die.",0.27501923,0.4025675
2197,story8,"Above the murmur and tumult of that noisy assembly, the lowing and bleating of cattle as they were driven into the stalls and pens of Smithfield",0.36777344,0.3163857
2198,story8,fell with a strange unnatural sound upon the ear,0.28680152,0.46300215
2199,story8,"Hush! the unceasing murmur of the mob now breaks into a loud deep roar,",0.20032465,0.65669054
2200,story8,"a sound as if the ocean had suddenly broken through some ancient boundary, against which its ever restless billows had for ages battered;",0.20966098,0.6586226
2201,story8,the wide dark sea of heads is all at once in motion;,0.2004105,0.75606245
2202,story8,each wave seems trying to overleap the other as they are drawn onwards towards this outlet.,0.20258297,0.7579209
2203,story8,"Every link in that great human chain is shaken, along the whole lengthened line has the motion jarred, and each in turn sees,",0.12571017,0.84736186
2204,story8,"coiled up on the floor of the scaffold like a serpent, the hangman's rope!",0.11562637,0.85777664
2205,story8,"The human hand that placed it there was only seen for a moment,",0.17395027,0.64470273
2206,story8,"as it lay, white and ghastly, upon the black boards, and then again was as suddenly withdrawn, as if ashamed of the deed it had done.",0.09849709,0.7486244
2207,story8,"The loud shout of the multitude once more subsided, or only fell upon the abstracted ear like the dreamy murmur of an ocean shell.",0.3358336,0.3243861
2208,story8,"Then followed sounds more distinct and audible, in which ginger-beer, pies, fried fish, sandwiches, and fruit",0.38000163,0.33482522
2209,story8,"were vended under the names of notorious murderers, highwaymen, and criminals,",0.35152066,0.4063091
2210,story8,"famous in the annals of Newgate for the hardihood they had displayed in the hour of execution, when they terminated their career of crime at the gallows.",0.34505895,0.39190906
2211,story8,"Threading his way among these itinerant vendors was seen the meek-faced deliverer of tracts, the man of good intentions, now bonneted,",0.369633,0.28430346
2212,story8,"now laughed at, the skirt of his seedy black coat torn across; yet,",0.31845364,0.33666885
2213,story8,"though pulled right and left, or sent headlong into the crowd by the swing of some brutal and muscular arm,",0.2926556,0.37501866
2214,story8,Never once from that pale face passed away its benign and patient expression.,0.33621874,0.29955757
2215,story8,"but ever the same form moved along in the fulfillment of his mission, in spite of all persecution.",0.3768153,0.2859902
2216,story8,Another fight followed the score which had already taken place; this time two women were the combatants.,0.3573178,0.3331311
2217,story8,"Blinded with their long hair, they tore at each other like two furies; their bonnets and caps were trodden underfoot in the kennel,",0.10021428,0.8074552
2218,story8,"and lay disregarded beside the body of the poor dog which, while searching for its master in the crowd,",0.11242386,0.7188607
2219,story8,was an hour before kicked to death by the savage and brutal mob.,0.08238584,0.7695358
2220,story8,"Another deep roar, louder than any which had preceded it, broke from the multitude.",0.16777487,0.7163849
2221,story8,Then came the cry of 'Hats off!' and 'Down in front!' as at a theatre.,0.2895546,0.6314644
2222,story8,It was followed by the deep and solemn booming of the death-bell from the church of St. Sepulchre,0.2289951,0.5656548
2223,story8,the iron knell that rang upon the beating heart of the living man who was about to die;,0.16438968,0.5757626
2224,story8,"and with blanched cheek, and sinking, we turned away from the scene.",0.07586249,0.50380373
2225,story8,In thus describing the saturnalia before the gallows I have been drawn on somewhat beyond the period with which I am at present dealing.,0.39858368,0.20255877
2226,story8,"Let me retrace my steps, and speak more in detail of the treatment of the condemned in those bloodthirsty and brutally indifferent days,",0.3781992,0.27052996
2227,story8,and of their demeanor after sentence until the last penalty was paid.,0.40328777,0.21738674
2228,story8,One of the worst evils was the terrible and long-protracted uncertainty as to the result.,0.27141574,0.38590732
2229,story8,"In the case of convicted murderers only was prompt punishment inflicted,",0.39839748,0.24888727
2230,story8,and with them indeed this dispatch amounted to undue precipitancy.,0.4173711,0.2368908
2231,story8,"Forty-eight hours was the limit of time allowed to the unhappy man to make his peace, and during that time he was still kept on a bare allowance of bread and water.",0.3442213,0.29069132
2232,story8,"But the murderers formed only a small proportion of the total number sentenced to death, and for the rest there was a long period of anxious suspense,",0.35514697,0.29743692
2233,story8,"although in the long run mercy generally prevailed, and very few capitally convicted for crimes less than murder actually suffered.",0.39800084,0.22275445
2234,story8,"Thus in the years between May first, eighteen twenty-seven, and thirtieth April, eighteen thirty-one,",0.39750153,0.27448836
2235,story8,no less than four hundred and fifty-one sentences of death for capital crimes were passed at the Old Bailey;,0.40205497,0.27890405
2236,story8,"but of these three hundred and ninety-six were reversed by the king in council, and only fifty-two were really executed.",0.36894885,0.27733755
2237,story8,"Already the severity of our criminal code, and the number of capital felonies upon the statute book, had brought a reaction;",0.404734,0.22586824
2238,story8,"and while the courts adhered to the letter of the law, appeals were constantly made to the royal prerogative of mercy.",0.41587922,0.21117012
2239,story8,This was more particularly the practice in London.,0.45324257,0.17703502
2240,story8,Judges on assize were satisfied with simply recording a sentence of death against offenders whom they did not think deserved the extreme penalty.,0.44539618,0.18477735
2241,story8,At the Old Bailey almost every one capitally convicted by a jury was sentenced to be hanged.,0.41658396,0.23001872
2242,story8,"The result in the latter case was left in the first place to the king in council,",0.45830914,0.21564457
2243,story8,"but there was a further appeal then, as now, to the king himself, or practically to the Home Secretary.",0.44795114,0.19308604
2244,story8,Neither in town or country were cases entirely taken on their own merits.,0.4426862,0.19755107
2245,story8,"Convicted offenders might have good or bad luck; they might be arraigned when their particular crime was uncommon, and were then nearly certain to escape;",0.3991138,0.253867
2246,story8,"or theirs might be one of many, and it might be considered necessary to ""make an example.""",0.3668069,0.24474381
2247,story8,In this latter it might fairly be said that a man was put to death less for his own sins than for the crimes of others.,0.36144003,0.2588791
2248,story8,"The absurdity of the system, its irregularity and cruelty, were fully touched upon by the inspectors of prisons in their first report.",0.37907848,0.27032548
2249,story8,"They found at Newgate, under disgraceful conditions as already described,",0.2984731,0.32432094
2250,story8,"seventeen capital convicts, upon all of whom the sentence of death had been passed. Eventually two only of the whole number suffered;",0.3768661,0.29677162
2251,story8,"two others were sentenced to three months' imprisonment, and the balance to varying terms.",0.40049186,0.260848
2252,story8,Nothing could be more strongly marked than the contrast between the ultimate destiny of different individuals all abiding the same awful doom:,0.33755127,0.34074506
2253,story8,"on the one hand the gallows, on the other a short imprisonment.",0.34956834,0.32026634
2254,story8,"The inspectors very properly desired to call attention to the inevitable tendency in this mode of dealing with ""the most awful sanctions of the law,""",0.29004586,0.35051292
2255,story8,to make those sanctions an object of contemptuous mockery.,0.27909237,0.349791
2256,story8,The consequences were plainly proved to the inspectors.,0.39058864,0.26279888
2257,story8,"Capitally convicted prisoners did, as a matter of fact, ""treat with habitual and inexpressible levity the sentence of death.""",0.30466253,0.35044158
2258,story8,Of this I have treated at length in the last chapter.,0.43345574,0.2041488
2259,story8,"The time thus spent varied considerably,",0.44367138,0.20633507
2260,story8,but it was seldom less than six weeks. It all depended upon the sovereign's disposition to do business.,0.44974753,0.16667522
2261,story8,"Sometimes the Privy Council did not meet for months, and during all that time the convicts languished with hope",0.30707133,0.3097821
2262,story8,nearly indefinitely deferred.,0.2844184,0.3269725
2263,story8,"When the council had decided, the news was conveyed to Newgate by the Recorder, who made his ""report,"" as it was called.",0.4510142,0.15860045
2264,story8,"The time of the arrival of this report was generally known at Newgate,",0.44412997,0.20582323
2265,story8,and its contents were anxiously awaited by both convicts in the press-yard and their friends collected in a crowd outside the gates.,0.41447657,0.20772927
2266,story8,Sometimes the report was delayed.,0.4532932,0.18247989
2267,story8,"On one occasion, Mr. Wakefield tells us, the Recorder, who had attended the council at Windsor, did not deliver the report till the following day.",0.45662138,0.20932195
2268,story8,"The prisoners and their friends, therefore, were kept in a state of the most violent suspense for many hours,",0.2590433,0.47042716
2269,story8,"during which they counted the moments -- the prisoners in their cells as usual, and their friends in the street in front of Newgate, where they passed the night.",0.26698634,0.4377026
2270,story8,"I have heard the protracted agony of both classes described by those who witnessed it in terms so strong, that I am unwilling to repeat them.",0.27208626,0.316317
2271,story8,"The crowd of men and women who passed the night in front of Newgate, began, as soon as the hour was passed when they had expected the report,",0.260562,0.48125172
2272,story8,"to utter imprecations against the Recorder, the Secretary of State, the Council, and the King;",0.19940834,0.6418127
2273,story8,they never ceased cursing until the passion of anger so excited was exchanged for joy in some and grief in others.,0.22498946,0.6269626
2274,story8,"I myself heard more than one of those whose lives were spared by that decision of the council,",0.32668996,0.41092288
2275,story8,afterwards express a wish to murder the Recorder for having kept them so long in suspense.,0.24914567,0.49905574
2276,story8,The Recorder's report generally reached Newgate late at night.,0.4474626,0.19906443
2277,story8,"Its receipt was immediately followed by the promulgation of its contents to the persons most closely concerned,",0.41182506,0.21386679
2278,story8,which was done with a sort of ceremony intended to be impressive.,0.4259699,0.19217305
2279,story8,"The whole of the convicts were assembled together in one ward, and made to kneel down.",0.37370238,0.26298746
2280,story8,"To them entered the chaplain or ordinary of Newgate in full canonicals,",0.3530718,0.26739603
2281,story8,who in solemn tones communicated to each in turn the fate in store for him.,0.32814282,0.26962662
2282,story8,The form of imparting the intelligence was generally the same.,0.41903618,0.19254614
2283,story8,"""So-and-so, I am sorry to tell you that it is all against you;"" or,",0.16842967,0.3312916
2284,story8,"""A. B., your case has been taken into consideration by the king in council, and His Majesty has been mercifully pleased to spare your life.""",0.27202123,0.25280106
2285,story8,The fatal news was not always received in the same way.,0.3616829,0.2398282
2286,story8,The men who were doomed often fell down in convulsions upon the floor.,0.120680906,0.54550457
2287,story8,"Sometimes any who had had a narrow escape fainted, but the bulk of those respited looked on with unfeeling indifference.",0.16308348,0.42360082
2288,story9,"The Chronicles of Newgate, Volume two. By Arthur Griffiths. Section twelve: Executions, part two.",0.4604825,0.23239335
2289,story9,It is satisfactory to be able to record that some consideration was shown the capital convict actually awaiting execution.,0.51676583,0.23277506
2290,story9,"Even so severe a critic as Mr. Wakefield states that ""a stranger to the scene",0.5063107,0.24063137
2291,story9,"would be astonished to observe the peculiar tenderness, I was going to add respect,",0.49112946,0.2858504
2292,story9,which persons under sentence of death obtain from all the officers of the prison.,0.47854638,0.21760352
2293,story9,Before sentence a prisoner has only to observe the regulations of the jail in order to remain neglected and unnoticed.,0.4728053,0.17379662
2294,story9,"Once ordered to the cells, friends of all classes suddenly rise up; his fellow-prisoners, the turnkeys, the chaplain,",0.42380792,0.25825724
2295,story9,"the keepers, and the sheriffs all seem interested in his fate, and he can make no reasonable request that is not at once granted by whomsoever he may address.",0.42352748,0.21860474
2296,story9,"This rule has some, but very few, exceptions; such as where a hardened offender behaves with great levity and brutality, as if he cared nought for his life,",0.41857883,0.25910974
2297,story9,and thought every one anxious to promote his death.,0.41047812,0.23528862
2298,story9,"Mr. Wakefield goes on to remark that persons convicted of forgery ""excited an extraordinary degree of interest in all who approached them.""",0.45683748,0.18261677
2299,story9,"This was noticeable with Fauntleroy, who, on account of his birth and antecedents, was allowed to occupy a turnkey's room,",0.44825011,0.20386042
2300,story9,and kept altogether separate from the other prisoners until the day of his death.,0.4362106,0.1971267
2301,story9,"It cannot be denied, however, that the ordinary's treatment was somewhat unfeeling, and in proof thereof",0.4214176,0.22376432
2302,story9,I will quote an extract from the reverend gentleman's own journal.,0.42793208,0.19091494
2303,story9,"He seems to have improved the occasion when preaching the condemned sermon before Fauntleroy, by pointing a moral from that unhappy man's own case.",0.46485883,0.1731104
2304,story9,"For this the chaplain was a few days later summoned before the jail committee of aldermen,",0.3069254,0.37367594
2305,story9,"and informed that the public would not in future be admitted to hear the condemned sermon. ""I was also informed,"" writes Mr. Cotton,",0.39455038,0.2830267
2306,story9,"that this resolution was in consequence of their (the aldermen's) disapproving of the last discourse delivered by me,",0.33809987,0.31234446
2307,story9,previous to the execution of Henry Fauntleroy for uttering a forged security,0.33845082,0.31106874
2308,story9,"in which it was said I had enlarged upon the heinous nature of his crime, and warned the public to avoid such conduct.",0.36515355,0.27278563
2309,story9,"I was informed that this unnecessarily harassed his feelings, and that the object of such sermons was solely to console the prisoner,",0.23960239,0.39670035
2310,story9,and that from the time of his conviction nothing but what is consolatory should be addressed to a criminal.,0.25230503,0.3902368
2311,story9,"One of the aldermen, moreover, informed me that the whole court of aldermen were unanimous in their opinion on this subject.",0.3726677,0.27743122
2312,story9,"As to the exclusion of strangers on these occasions,",0.4245872,0.24071485
2313,story9,"the experience I have had convinces me that one, and perhaps the only, good of an execution, i. e. the solemn admonition to the public,",0.41938388,0.23405646
2314,story9,will thereby be lost.,0.41722745,0.22326799
2315,story9,Probably the reader will side with the aldermen against the ordinary.,0.45375496,0.16288568
2316,story9,This episode throws some doubt upon the tenderness and proper feeling exhibited by the chaplain towards the most deserving members of his criminal flock;,0.42246923,0.22064772
2317,story9,and the idea will be strengthened by the following account of the Sunday service in the prison chapel on the occasion when the condemned sermon was preached.,0.44139984,0.18851319
2318,story9,"The extract is from Mr. E. Gibbon Wakefield's brochure, the date eighteen twenty-eight, just three years after Fauntleroy's death.",0.45180592,0.16955623
2319,story9,"Strangers were now excluded, but the sheriffs attended in state, wearing their gold chains,",0.47368178,0.19460106
2320,story9,while behind their pew stood a couple of tall footmen in state liveries.,0.4738124,0.17376015
2321,story9,The sheriffs were in one gallery;,0.4643266,0.19391547
2322,story9,in the other opposite were the convicts capitally convicted who had been respited.,0.4618248,0.181909
2323,story9,Down below between the galleries was the mass of the prison population;,0.4526215,0.20198613
2324,story9,"the schoolmaster and the juvenile prisoners being seated round the communion-table, opposite the pulpit.",0.4640462,0.18280646
2325,story9,"In the center of the chapel was the condemned pew, a large dock-like erection painted black.",0.38616526,0.29974252
2326,story9,"Those who sat in it were visible to the whole congregation, and still more to the ordinary,",0.38493055,0.27988118
2327,story9,"whose desk and pulpit were just in front of the condemned pew, and within a couple of yards of it.",0.39980814,0.27618256
2328,story9,The occupants of this terrible black pew were the last always to enter the chapel.,0.36492828,0.29851073
2329,story9,Upon the occasion which I am describing they were four in number; and here I will continue the narrative in Mr. Wakefield's own words:,0.4162718,0.22793365
2330,story9,"First is a youth of eighteen, condemned for stealing in a dwelling-house goods valued above five pounds.",0.36347333,0.2941844
2331,story9,His features have no felonious cast;,0.40096033,0.25262424
2332,story9,"he steps boldly with head upright, looks to the women's gallery, and smiles. His intention is to pass for a brave fellow,",0.35786366,0.322823
2333,story9,"but the attempt fails; he trembles, his knees knock together, and his head droops as he enters the condemned pew.",0.12332631,0.6367118
2334,story9,The next convict is clearly and unmistakably a villain.,0.27214056,0.4854236
2335,story9,"He is a hardened offender, previously cast for life, reprieved, transported to Australia, and since returned without pardon.",0.25602016,0.46413428
2336,story9,For this offense the punishment is death.,0.31528154,0.35395408
2337,story9,"He has, however, doubly earned his sentence, and is actually condemned for burglary committed since his arrival in England.",0.2555721,0.47137165
2338,story9,His look at the sheriffs and the ordinary is full of scorn and defiance.,0.1519225,0.7078976
2339,story9,"The third convict is a sheep-stealer, a poor ignorant fellow in whose crime are mitigating circumstances,",0.2706833,0.34104663
2340,story9,"but who is left to die on the supposition that this is not his first conviction, and still more because a good many sheep have of late been stolen by other people.",0.2402138,0.39506224
2341,story9,He is quite content to die;,0.20912483,0.43749264
2342,story9,"indeed the chaplain and others have brought him firmly to believe that his situation is enviable, and that the gates of heaven are open to receive him.",0.22563766,0.38273576
2343,story9,"The last of the four is said to have been a clergyman of the Church of England, condemned for forgery, ""a miserable old man in a tattered suit of black.",0.26245487,0.29159176
2344,story9,Already he is half dead.,0.16290547,0.34705546
2345,story9,Great efforts have been made to save his life.,0.21482402,0.2841603
2346,story9,"Friends, even utter strangers, have interceded for him, and to the last he has buoyed himself up by hope of reprieve.",0.23587629,0.27156258
2347,story9,"Now his doom is sealed irrevocably, and he has given himself up to despair.",0.06839808,0.38138628
2348,story9,"He staggers towards the pew, reels into it, stumbles forward, flings himself on the ground, and, by a curious twist of the spine,",0.14635861,0.47224846
2349,story9,buries his head under his body.,0.13300963,0.4671828
2350,story9,"The sheriffs shudder, their inquisitive friends crane forward, the keeper frowns on the excited congregation,",0.1518901,0.8591443
2351,story9,"the lately smirking footmen close their eyes and forget their liveries, the ordinary clasps his hands, the turnkeys cry 'Hush!'",0.17435703,0.835172
2352,story9,"and the old clerk lifts up his cracked voice, saying, 'Let us sing to the praise and glory of God.'",0.37622336,0.64813644
2353,story9,"The morning hymn is sung first, as if to remind the condemned that next morning at eight a.m. they are to die.",0.26281953,0.46333653
2354,story9,The service proceeds. At last the burial service is reached.,0.36906606,0.25793707
2355,story9,"The youth alone is able to read, but from long want of practice he is at a loss to find the place in his prayer-book.",0.30566862,0.3542584
2356,story9,"The ordinary observes him, looks to the sheriffs, and says aloud, 'The service for the dead!'",0.3289518,0.41605863
2357,story9,The youth's hands tremble as they hold the book upside down.,0.15637124,0.6868102
2358,story9,The burglar is heard to mutter an angry oath.,0.1093428,0.84679854
2359,story9,"The sheep-stealer smiles, and, extending his arms upwards, looks with a glad expression to the roof of the chapel.",0.73082095,0.770544
2360,story9,The forger has never moved.,0.4397172,0.30035204
2361,story9,Let us pass on.,0.4697533,0.16290547
2362,story9,"All have sung 'the Lamentation of a Sinner,' and have seemed to pray 'especially for those now awaiting the awful execution of the law.'",0.43428394,0.20666756
2363,story9,We come to the sermon.,0.4555538,0.1596873
2364,story9,"The ordinary of Newgate is an orthodox, unaffected, Church of England divine,",0.4499203,0.19436698
2365,story9,"who preaches plain, homely discourses, as fit as any religious discourse can be fit for the irritated audience.",0.44174045,0.18122452
2366,story9,"The sermon of this day, whether eloquent or plain, useful or useless, must produce a striking effect at the moment of its delivery.",0.4419644,0.17710097
2367,story9,"The text, without another word, is enough to raise the wildest passions of the audience",0.40594175,0.21515597
2368,story9,"For a while the preacher addresses himself to the congregation at large, who listen attentively",0.44519103,0.19198988
2369,story9,"except the clergyman and the burglar, the former of whom is still rolled up at the bottom of the condemned pew,",0.37074858,0.28838164
2370,story9,"while the eyes of the latter are wandering round the chapel, and one of them is occasionally winked impudently at some acquaintance amongst the prisoners for trial.",0.3268942,0.35013667
