ID,story,text
2360,story9,The forger has never moved.
2361,story9,Let us pass on.
2362,story9,"All have sung 'the Lamentation of a Sinner,' and have seemed to pray 'especially for those now awaiting the awful execution of the law.'"
2363,story9,We come to the sermon.
2364,story9,"The ordinary of Newgate is an orthodox, unaffected, Church of England divine,"
2365,story9,"who preaches plain, homely discourses, as fit as any religious discourse can be fit for the irritated audience."
2366,story9,"The sermon of this day, whether eloquent or plain, useful or useless, must produce a striking effect at the moment of its delivery."
2367,story9,"The text, without another word, is enough to raise the wildest passions of the audience"
2368,story9,"For a while the preacher addresses himself to the congregation at large, who listen attentively"
2369,story9,"except the clergyman and the burglar, the former of whom is still rolled up at the bottom of the condemned pew,"
2370,story9,"while the eyes of the latter are wandering round the chapel, and one of them is occasionally winked impudently at some acquaintance amongst the prisoners for trial."
2371,story9,"At length the ordinary pauses, and then, in a deep tone, which, though hardly above a whisper, is audible to all, says,"
2372,story9,"'Now for you, my poor fellow mortals, who are about to suffer the last penalty of the law.'"
2373,story9,But why should I repeat the whole?
2374,story9,"It is enough to say that in the same solemn tone he talks about the minutest of crimes, punishments, bonds, shame,"
2375,story9,"ignominy, sorrow, sufferings, wretchedness, pangs,"
2376,story9,"childless parents, widows and helpless orphans, broken and contrite hearts, and death tomorrow morning for the benefit of society."
2377,story9,The dying men are dreadfully agitated.
2378,story9,"The young stealer in a dwelling-house no longer has the least pretense to bravery. He grasps the back of the pew,"
2379,story9,"his legs give way, he utters a faint groan, and sinks on the floor."
2380,story9,"Why does no one stir to help him? Where would be the use? The hardened burglar moves not, nor does he speak;"
2381,story9,"but his face is of an ashy paleness; and if you look carefully you may see the blood trickling from his lip,"
2382,story9,"which he has bitten unconsciously, or from rage, or to rouse his fainting courage."
2383,story9,The poor sheep-stealer is in a frenzy.
2384,story9,"He throws his hands far from him, and shouts aloud, 'Mercy, good Lord! mercy is all I ask. The Lord in His mercy come!"
2385,story9,There! there! I see the Lamb of God! Oh! how happy! Oh! this is happy!
2386,story9,"Meanwhile the clergyman, still bent into the form of a sleeping dog,"
2387,story9,"struggles violently; his feet, legs, hands, and arms, even the muscles of his back,"
2388,story9,"move with a quick, jerking motion, not naturally, but, as it were, like the affected parts of a galvanized corpse."
2389,story9,"Suddenly he utters a short sharp scream, and all is still."
2390,story9,"The silence is short. As the ordinary proceeds 'to conclude,'"
2391,story9,"the women set up a yell, which is mixed with a rustling noise, occasioned by the removal of those whose hysterics have ended in fainting."
2392,story9,"The sheriffs cover their faces, and one of their inquisitive friends blows his nose with his glove."
2393,story9,"The keeper tries to appear unmoved, but his eye wanders anxiously over the combustible assembly."
2394,story9,The children round the communion-table stare and gape with childish wonder.
2395,story9,"The two masses of prisoners for trial undulate and slightly murmur,"
2396,story9,while the capital convicts who were lately in that black pew appear faint with emotion.
2397,story9,"This exhibition lasts for some minutes, and then the congregation disperses,"
2398,story9,"the condemned returning to the cells: the forger carried by turnkeys; the youth sobbing aloud convulsively, as a passionate child;"
2399,story9,"the burglar muttering curses and savage expressions of defiance; whilst the poor sheep-stealer shakes hands with the turnkeys,"
2400,story9,"whistles merrily, and points upwards with madness in his look."
2401,story9,"Mr. Wakefield winds up his graphic but somewhat sensational account by describing another religious service, which may appropriately be inserted here."
2402,story9,"He says, ""On the day of execution there is no service in the chapel of Newgate."
2403,story9,"On the following day the capital convicts, whose companions have been hanged, are required to return thanks for their narrow escape."
2404,story9,"The firmest disbeliever in religion, if he had not lately been irritated by taking part in such a scene as the condemned service in Newgate,"
2405,story9,"could hardly witness this ceremony without being affected. The men, who were so lately snatched from the jaws of death,"
2406,story9,"kneel, whilst the rest of the congregation sit, and the ordinary, in a tone of peculiar solemnity, says,"
2407,story9,"Almighty God, Father of all mercies, we thine unworthy servants do give thee most humble and hearty thanks"
2408,story9,"for all thy goodness and loving-kindness to us, and to all men;"
2409,story9,particularly to those who desire now to offer up their praises and thanksgivings for thy late mercies vouchsafed unto them.
2410,story9,"Could any one, knowing the late situation of the kneeling men, looking as they do at the empty pew,"
2411,story9,"occupied when they saw it last, but a few hours ago, by their comrades who are now dead;"
2412,story9,"could any one, not disgusted with the religious ceremonials of Newgate, witness this scene without emotion?"
2413,story9,Hardly any one.
2414,story9,But what are the feelings of those who take part in it?
2415,story9,"I have been present at the scene not less than twenty times, and have invariably observed"
2416,story9,"that many of the kneeling men or boys laughed while they knelt, pinched each other, and, when they could do so without fear of being seen by any officer of the prison,"
2417,story9,winked at other prisoners in derision of what was taking place; and I have frequently heard men and lads who had been of the kneeling party
2418,story9,"boast to their companions after the service that they had wiped their eyes during the thanksgiving, to make the ordinary believe they had been crying."
2419,story9,"Although this misapplication of religious services still went on,"
2420,story9,the outside public continued to be excluded from the Newgate chapel on the day the condemned sermon was preached.
2421,story9,"This very proper rule was, however, set aside on the Sunday preceding Courvoisier's execution."
2422,story9,"So many applications for admission were made to the sheriffs,"
2423,story9,that they reluctantly agreed to open the gallery which had formerly been occupied by strangers on these occasions.
2424,story9,"Cards were issued, and to such an extent, that although the service was not to commence till half-past ten, by nine a.m."
2425,story9,all the avenues to the prison gates were blocked by ticket-holders.
2426,story9,"In spite of the throng, owing to the excellent arrangements made by the sheriffs,"
2427,story9,"no inconvenience was suffered by the congregation, among whom were Lord Adolphus Fitz Clarence, Lord Coventry,"
2428,story9,"Lord Paget, Lord Bruce, several members of the House of Commons, and a few ladies."
2429,story9,Contemporary accounts give a minute description of the demeanor of the convict upon this solemn occasion.
2430,story9,"He sat on a bench before the pulpit, -- the hideous condemned pew had been swept away, -- and never once raised his eyes during the service."
2431,story9,"In fact his looks denoted extreme sorrow and contrition,"
2432,story9,and he seemed to suffer great inward agitation when the ordinary particularly alluded to the crime for the perpetration of which he stood condemned.
2433,story9,"Mr. Carver, the ordinary, appears to have addressed himself directly to Courvoisier,"
2434,story9,"and to have dwelt with more emphasis than good taste upon the nature of the crime, and the necessity for repentance."
2435,story9,But the chaplain admitted that the solitude of the convict's cell
2436,story9,was more appropriate for serious reflection and profitable ministration than this exciting occasion before a large and public assembly.
2437,story9,"So far as I can find, Courvoisier was the last condemned criminal who was thus exhibited to a crowd of morbidly curious spectators."
2438,story9,The atrocity of the murder no doubt attracted extraordinary attention to it.
2439,story9,The crowd outside Newgate on the day of execution has already been described; but there was also a select gathering of distinguished visitors within the jail.
2440,story9,"First came the sheriffs, the under-sheriffs, and several aldermen and city officials, then Lord Powerscourt and several other peers of the realm."
2441,story9,"Mr. Charles Kean the tragedian was also present,"
2442,story9,"drawn to this terrible exhibition by the example of his father, the more celebrated Edmund Kean, who had witnessed the execution of Thistlewood"
2443,story9,"""with a view,"" as he himself said, ""to his professional studies."""
2444,story9,But there is little doubt that as executions became more rare they made more impression on the public mind.
2445,story9,"Already a strong dislike to the reckless and almost indiscriminate application of the extreme penalty was apparent in all classes,"
2446,story9,"and the mitigation of the criminal code, for which Romilly had so strenuously labored, was daily more and more of an accomplished fact."
2447,story9,In eighteen thirty-two
2448,story9,"capital punishment was abolished for forgery, except in cases of forging or altering wills or powers of attorney to transfer stock."
2449,story9,"Nevertheless, after that date no person whatever was executed for this offense."
2450,story9,"In the same year capital punishment was further restricted, and ceased to be the legal sentence for coining,"
2451,story9,"sheep or horse stealing, and stealing in a dwelling-house."
2452,story9,"House-breaking, as distinguished from burglary, was similarly exempted in the following year;"
2453,story9,"next, the offenses of returning from transportation, stealing post-office letters, and sacrilege were no longer punishable with death."
2454,story9,"In eighteen thirty-seven Lord John Russell's acts swept away a number of capital offenses, including cutting and maiming, rick-burning,"
2455,story9,"robbery, burglary, and arson."
2456,story9,Within a couple of years the number of persons sentenced to death in England had fallen from four hundred and thirty-eight in eighteen thirty-seven
2457,story9,to fifty-six in eighteen thirty-nine.
2458,story9,"Gradually the application of capital punishment became more and more restricted, and was soon the penalty for murder alone."
2459,story9,"While in London, for instance, in eighteen twenty-nine, twenty-four persons had been executed for crimes other than murder,"
2460,story9,from eighteen thirty-two to eighteen forty-four not a single person had been executed in the metropolis except for this the gravest crime.
2461,story9,"In eighteen thirty-seven the death penalty was practically limited to murder or attempts to murder,"
2462,story9,and in eighteen forty-one this was accepted as the almost universally established rule.
2463,story9,"Seven other crimes, however, were still capital by law, and so continued till the passing of the Criminal Consolidation Acts of eighteen sixty-one."
2464,story9,"With the amelioration of the criminal code, other cruel concomitants of execution also disappeared."
2465,story9,"In eighteen thirty-two the dissection of bodies cut down from the gallows, which had been decreed centuries previously, was abolished;"
2466,story9,"the most recent enactment in force was the ninth George the fourth cap. thirty-one, which directed the dissection of all bodies of executed murderers,"
2467,story9,the idea being to intensify the dread of capital punishment. That such dread was not universal or deep-seated may be gathered from the fact
2468,story9,that authentic cases were known previous to the first cited act of criminals selling their own bodies to surgeons for dissection.
2469,story9,"This dissection was carried out for Newgate prisoners in Surgeons' Hall, adjoining Newgate,"
2470,story9,"the site of the present Sessions House of the Old Bailey, and the operation was witnessed by students and a number of curious spectators."
2471,story9,Lord Ferrers' body was brought to Surgeons' Hall after execution in his own carriage and six;
2472,story9,"after the post mortem had been carried out, the corpse was exposed to view in a first-floor room."
2473,story9,"Pennant speaks of Surgeons' Hall as a handsome building, ornamented with Ionic pilasters, and with a double flight of steps to the first floor."
2474,story9,Beneath is a door for the admission of the bodies of murderers and other felons. There were other public dissecting rooms for criminals.
2475,story9,"One was attached to Hicks' Hall, the Clerkenwell Sessions House, built out of monies provided by Sir Baptist Hicks, a wealthy alderman of the reign of James the first"
2476,story9,"Persons were still living in eighteen fifty-five who had witnessed dissections at Hicks' Hall, and"
2477,story9,"whom the horrid scene, with the additional effect of some noted criminals hanging on the walls, drove out again sick and faint,"
2478,story9,"as we have heard some relate, and with pale and terrified features, to get a breath of air."
2479,story9,"The dissection of executed criminals was abolished soon after the discovery of the crime of burking,"
2480,story9,with the idea that ignominy would no longer attach to an operation which ceased to be compulsory for the most degraded beings;
2481,story9,and that executors or persons having lawful possession of the bodies
2482,story9,"of people who had died friendless, would voluntarily surrender them for the advancement of medical science."
2483,story9,"Another brutal practice had nearly disappeared about the time of the abolition of dissection. This was the public exhibition of the body,"
2484,story9,"as was done in the case of Mrs. Phipoe, the murderess, who was executed in front of Newgate in seventeen ninety-eight,"
2485,story9,and her body publicly exhibited in a place built for the purpose in the Old Bailey.
2486,story9,"About this time I find that the bodies of two murderers, Clench and Mackay,"
2487,story9,"were publicly exposed in a stable in Little Bridge Street, near Apothecaries' Hall,"
2488,story9,Surgeons' Hall being let to the lieutenancy of the county for the accommodation of the militia.
2489,story9,"In eighteen eleven Williams, who murdered the Marrs in Ratcliffe Highway, having committed suicide in jail to escape hanging,"
2490,story9,it was determined that a public exhibition should be made of the body through the neighborhood which had been the scene of the monster's crimes.
2491,story9,"A long procession was formed, headed by constables, who cleared the way with their staves."
2492,story9,"Then came the newly-formed horse patrol, with drawn cutlasses,"
2493,story9,"parish officers, peace officers, the high constable of the county of Middlesex on horseback, and then the body of Williams,"
2494,story9,extended at full length on an inclined platform
2495,story9,"erected on the cart, about four feet high at the head, and gradually sloping towards the horse, giving a full view of the body,"
2496,story9,"which was dressed in blue trousers and a blue-and-white striped waistcoat, but without a coat, as when found in the cell."
2497,story9,"On the left side of the head the fatal mall,"
2498,story9,"and on the right the ripping chisel, with which the murders had been committed, were exposed to view."
2499,story9,"The countenance of Williams was ghastly in the extreme, and the whole had an appearance too horrible for description."
2500,story9,"The procession traversed Ratcliffe twice, halting for a quarter of an hour in front of the victims' dwelling,"
2501,story9,"and was accompanied throughout by ""an immense concourse of persons, eager to get a sight of the murderer's remains."
2502,story9,"All the shops in the neighborhood were shut, and the windows and tops of the houses were crowded with spectators."
2503,story9,"Hanging in chains upon the gibbet which had served for the execution,"
2504,story9,"or on another specially erected on some commanding spot, had fallen into disuse by eighteen thirty-two."
2505,story9,"But there was an attempt to revive it at that date, when the act for dispensing with the dissection of criminals was passed."
2506,story9,A clause was inserted to the effect that
2507,story9,"the bodies of all prisoners convicted of murder should either be hung in chains, or buried under the gallows on which they had been executed,"
2508,story9,according to the discretion of the court before whom the prisoners might be tried.
2509,story9,"The revival of this barbarous practice caused much indignation in certain quarters,"
2510,story9,"but it was actually tried in two provincial towns, Leicester and Durham."
2511,story9,"At the first-named the exhibition nearly created a tumult, and the body was taken down and buried,"
2512,story9,"but not before the greatest scandal had been caused by the unseemly proceedings of the crowd that flocked to see the sight. A sort of fair was held,"
2513,story9,"gaming-tables were set up, cards were played under the gibbet, to the disturbance of the public peace and the annoyance of all decent people."
2514,story9,"At Jarrow Stake, where the Durham murderer's body was exposed, there were similar scenes, mingled with compassion for the culprit's family,"
2515,story9,and a subscription was set on foot for them then and there at the foot of the gibbet.
2516,story9,"Later on, after dark, some friends of the deceased stole the body and buried it in the sand, and this was the end of hanging in chains."
2517,story9,After this a law was passed which prescribed that the bodies of all executed murderers should be buried within the walls of the jail.
2518,story9,"Although these objectionable practices had disappeared,"
2519,story9,"there were still many shocking incidents at executions, owing to the bungling and unskilful way in which the operation was performed."
2520,story9,"The rope still broke sometimes, although it was not often that the horrid scene seen at Jersey at the beginning of the century was repeated."
2521,story9,"There the hangman added his weight to that of the suspended culprit,"
2522,story9,"and having first pulled him sideways, then got upon his shoulders, so that the rope broke."
2523,story9,"To the great surprise of all who witnessed this dreadful scene,"
2524,story9,"the poor criminal rose straight upon his feet, with the hangman on his shoulders, and immediately loosened the rope with his fingers."
2525,story9,"After this the sheriffs sent for another rope, but the spectators interfered, and the man was carried back to jail."
2526,story9,"The whole case was referred to the king, and the poor wretch, whose crime had been a military one, was eventually pardoned."
2527,story9,A somewhat similar event happened at Chester not long afterwards; the ropes by which two offenders were turned off broke a few inches from their necks.
2528,story9,"They were taken back to jail, and were again brought out in the afternoon, by which time fresh and stronger ropes had been procured,"
2529,story9,and the sentence was properly and completely carried out.
2530,story9,"Other cases might be quoted,"
2531,story9,"especially that of William Snow, alias Sketch, who slipped from the gallows at Exeter and fell to the ground."
2532,story9,"He soon rose to his feet, and hearing the sorrowful exclamations of the populace, coolly said,"
2533,story9,"Good people, do not be hurried; I am not, I can wait."
2534,story9,"Similar cases were not wanting as regards the executions before Newgate. Others were not less horrible, although there was no failure of apparatus."
2535,story9,Sometimes the condemned man made a hard fight for life.
2536,story9,"When Charles White was executed in eighteen twenty-three for arson, he arranged a handkerchief"
2537,story9,in such a way that the executioner found a difficulty in pinioning his hands.
2538,story9,"White managed to keep his wrists asunder, and continued to struggle with the officials for some time. Eventually he was pinioned with a cord in the usual manner."
2539,story9,"On the scaffold he made a violent attempt to loosen his bonds, and succeeded in getting his hands free."
2540,story9,"Then with a strong effort he pushed off the white cap, and tried to liberate his neck from the halter, which by this time had been adjusted."
2541,story9,"The hangman summoned assistance, and with help tied the cap over White's face with a handkerchief."
2542,story9,"The miserable wretch during the whole of this time was struggling with the most determined violence, to the great horror of the spectators."
2543,story9,Still he resisted.
2544,story9,"and having got from the falling drop to the firm part of the platform, he nearly succeeded in tearing the handkerchief from his eyes."
2545,story9,"However, the ceremony went forward, and when the signal was given the drop sank."
2546,story9,"The wretched man did not fall with it, but jumped on to the platform, and seizing the rope with his hands, tried to avoid strangulation."
2547,story9,The spectacle was horrible;
2548,story9,"the convict was half on the platform, half hanging, and the convulsions of his body were appalling."
2549,story9,"The crowd vociferously yelled their disapproval, and at length"
2550,story9,"the executioner forced the struggling criminal from the platform, so that the rope sustained his whole weight."
2551,story9,"His face was visible to the whole crowd, and was fearful to behold."
2552,story9,"Even now his sufferings were not at an end,"
2553,story9,and his death was not compassed until the executioner terminated his sufferings by hanging on to his legs.
2554,story9,"When Luigi Buranelli was executed in eighteen fifty-five,"
2555,story9,through the improper adjustment of the rope his sufferings were prolonged for five minutes;
2556,story9,"his chest heaved, and it was evident that his struggle was a fearful one."
2557,story9,"A worse case still was that of William Bousfield, who, when awaiting execution for murder, about the same date,"
2558,story9,had attempted to throw himself upon the fire in his condemned cell.
2559,story9,"He was in consequence so weak when brought out for execution, that he had to be carried by four men,"
2560,story9,two supporting his body and two his legs.
2561,story9,"His wretched, abject condition, seated in a chair under the drop, was such as almost to unnerve the executioner Calcraft,"
2562,story9,who bad been further upset by a letter threatening to shoot him when he appeared to perform his task.
2563,story9,"Calcraft, the moment he had adjusted the cap and rope, ran down the steps, drew the bolt, and disappeared."
2564,story9,"For a second or two the body hung motionless, then, with a strength that astonished the attendant officials,"
2565,story9,"Bousfield slowly drew himself up, and rested with his feet on the right side of the drop."
2566,story9,One of the turnkeys rushed forward and pushed him off.
2567,story9,"Again the wretched creature succeeded in obtaining foothold, but this time on the left side of the drop."
2568,story9,"Calcraft was forced to return, and he once more pushed Bousfield off,"
2569,story9,"who for the fourth time regained his foothold. Again he was repelled,"
2570,story9,"this time Calcraft adding his weight to the body, and the strangulation was completed."
2571,story9,"It was stated in evidence before the Commission on Capital Punishment in eighteen sixty-four,"
2572,story9,"that Calcraft's method of hanging was very rough, much the same as if he had been hanging a dog."
2573,story9,"There has never been much science in the system of carrying out the extreme penalty in this country; the ""finisher of the law"""
2574,story9,has come more by chance than fitness or special education to exercise his loathsome office.
2575,story9,"Calcraft, of whom mention has just been made, was by trade a lady's shoemaker,"
2576,story9,and before he took to hanging he was employed as a watchman at Reid's brewery in Liquorpond Street.
2577,story9,"He was at first engaged as assistant to the executioner Tom Cheshire, but in due course rose to be chief."
2578,story9,"He was always known as a mild-mannered man of simple tastes, much given to angling in the New River, and a devoted rabbit fancier."
2579,story9,"He was well known in the neighborhood where he resided, and the street gamins cried ""Jack Ketch"" as he went along the street."
2580,story9,While Calcraft was in office other aspirants to fame appeared in the field.
2581,story9,"One was Askern,"
2582,story9,"who had been a convicted prisoner at York, but who consented to act as hangman when Calcraft was engaged, and no other functionary could be obtained."
2583,story9,It was not always easy to hire a hangman.
2584,story9,"There is still extant a curious petition presented to the Treasury by Ralph Griffith, Esq., high sheriff of Flintshire,"
2585,story9,which sets forth that the petitioner had been at great expense by sending clerks and agents to Liverpool and Shrewsbury to hire an executioner.
2586,story9,"The man to be hanged belonged to Wales, and no Welshman would do the job."
2587,story9,"Traveling expenses of these agents cost fifteen pounds, and another ten pounds were spent in the hire of a Shropshire man,"
2588,story9,"who deserted, and was pursued, but without success."
2589,story9,"Another man was hired, himself a convict, whose fees for self and wife were twelve guineas."
2590,story9,"Then came the cost of the gallows,"
2591,story9,"four pounds, twelve shillings; and finally the funeral, cart, coffin, and other petty expenses, amounting to seven pounds ten"
2592,story10,"The Chronicles of Newgate, Volume two. By Arthur Griffiths. Section thirteen: Newgate notorieties, part one."
2593,story10,In chapter two of the present volume I brought down the record of crime to the second decade of the present century.
2594,story10,"I propose now to continue the subject, and to devote a couple of chapters to criminal occurrences of a more recent date,"
2595,story10,"only premising that as accounts become more voluminous I shall be compelled to deal with fewer cases,"
2596,story10,taking in preference those which are typical and invested with peculiar interest. It is somewhat remarkable that a marked change soon comes over the Calendar.
2597,story10,"Certain crimes, those against the person especially, diminished gradually. They became less easy or remunerative."
2598,story10,Police protection was better and more effective;
2599,story10,"the streets of London were well lighted, the suburbs were more populous and regularly patrolled."
2600,story10,"People, too, were getting into the habit of carrying but little cash about them, and no valuables but their watches or personal jewelery."
2601,story10,"Street robberies offered fewer inducements to depredators, and evil-doers were compelled to adopt other methods of preying upon their fellows."
2602,story10,This led to a rapid and marked increase in all kinds of fraud;
2603,story10,and prominent in the criminal annals of Newgate in these later years will be found numerous remarkable instances of this class of offense --
2604,story10,"forgeries committed systematically, and for long periods, as in the case of Fauntleroy,"
2605,story10,"to cover enormous defalcations; the fabrication of deeds, wills, and false securities"
2606,story10,for the purpose of misappropriating funds or feloniously obtaining cash;
2607,story10,"thefts of bullion, bank-notes, specie, and gold-dust, planned with consummate ingenuity,"
2608,story10,"eluding the keenest vigilance, and carried out with reckless daring;"
2609,story10,jewel-boxes cleverly stolen under the very noses of owners or care-takers.
2610,story10,"As time passed,"
2611,story10,the extraordinary extension of all commercial operations led to many entirely novel and often gigantic financial frauds.
2612,story10,"The credulity of investors, the unscrupulous dishonesty of bankers,"
2613,story10,"the slackness of supervision over wholly irresponsible agents, produced many terrible monetary catastrophes,"
2614,story10,"and lodged men like Cole, Robson, and Redpath in Newgate."
2615,story10,"While the varying conditions of social life thus brought about many changes in the character of offenses against property,"
2616,story10,"those against the person became more and more limited to the most heinous, or those which menaced or destroyed life."
2617,story10,There was no increase in murder or manslaughter; the number of such crimes remained pretty constant proportionately to population.
2618,story10,Nor did the methods by which they were perpetrated greatly vary from those in times past.
2619,story10,"The causes also continued much the same. Passion, revenge, cupidity, sudden ebullitions of homicidal rage,"
2620,story10,"the cold-blooded, calculating atrocity born of self-interest, were still the irresistible incentives to kill."
2621,story10,"The brutal ferocity of the wild beast once aroused, the same means, the same weapons were employed to do the dreadful deed,"
2622,story10,the same and happily often futile precautions taken to conceal the crime.
2623,story10,"Pegsworth, and Greenacre, and Daniel Good merely reproduced types that had gone before, and that have since reappeared."
2624,story10,Esther Hibner was as inhuman in her ill-usage of the parish apprentice she killed as Martha Brownrigg had been.
2625,story10,"Thurtell and Hunt followed in the footsteps of Billings, Wood, and Catherine Hayes."
2626,story10,Courvoisier might have lived a century earlier.
2627,story10,"Hocker was found upon the scene of his crime, irresistibly attracted thither, as was Theodore Gardelle."
2628,story10,"Now and again there seemed to be a recurrence of a murder epidemic,"
2629,story10,"as there had been before; as in the year eighteen forty-nine, a year memorable for the Rush murders at Norwich,"
2630,story10,"the Gleeson Wilson murder at Liverpool, that of the Mannings in London, and of many more."
2631,story10,"Men like Mobbs, the miscreant known as ""General Haynau"" on account of his blood-thirstiness, still murdered their wives;"
2632,story10,"or like Cannon the chimney-sweeper, who savagely killed the policeman."
2633,story10,"A not altogether new crime, however, akin to murder,"
2634,story10,"although happily never passing beyond dastardly attempts, cropped up in these times, and was often frequently repeated within a short interval."
2635,story10,The present Queen very soon after her accession
2636,story10,"became the victim of the most cowardly and unmanly outrages, and the attempted murder of the sovereign by Oxford in eighteen forty"
2637,story10,"was followed in the very next year by those of Francis and of Bean in two consecutive months,"
2638,story10,while in eighteen fifty Her Majesty was the victim of another outrage at the hands of one Pate.
2639,story10,"These crimes had their origin too often in the disordered brains of lunatics at large, like Captain Goode."
2640,story10,"Their perpetrators were charged with high treason, but met with merciful clemency as irresponsible beings."
2641,story10,But at various dates treason more distinct and tangible came to the front: attempts to levy war against the State.
2642,story10,"The well-known Cato Street conspiracy,"
2643,story10,"which grew out of disturbed social conditions after the last French war, amidst general distress,"
2644,story10,"and when the people were beginning to agitate for a larger share of political power, was among the earliest, and to some extent the most desperate, of these."
2645,story10,"Its ringleaders, Thistlewood and the rest, were after capture honored by committal as State prisoners to the Tower,"
2646,story10,"but they came one and all to Newgate for trial at the Old Bailey, and remained there after conviction till they were hanged."
2647,story10,"Later on, the Chartists agitated persistently for the concession embraced in the so-called People's Charter, many of which"
2648,story10,"are by this time actually, and by more legitimate efforts, engrafted upon our Constitution."
2649,story10,"But the Chartists sought their ends by riot and rebellion, and gained only imprisonment for their pains."
2650,story10,"Some five hundred in all were arrested, but as only three of these were lodged in Newgate, I shall not recur to them in my narrative."
2651,story10,The Cato Street conspiracy would have been simply ridiculous but for the recklessness of the desperadoes who planned it.
2652,story10,That some thirty or more needy men should hope to revolutionize England is a sufficient proof of the absurdity of their attempt.
2653,story10,"But they proceeded in all seriousness, and would have shrunk from no outrage or atrocity in furtherance of their foolhardy enterprise."
2654,story10,The massacre of the whole of the Cabinet Ministers at one stroke was to be followed by an attack
2655,story10,"upon ""the old man and the old woman,"" as they styled the Mansion House and the Bank of England."
2656,story10,"At the former the ""Provisional Government"" was to be established,"
2657,story10,"which under Thistlewood as dictator was to rule the nation, by first handing over its capital to fire and pillage."
2658,story10,"This Thistlewood had seen many vicissitudes throughout his strange, adventurous career. The son of a respectable Lincolnshire farmer,"
2659,story10,"he became a militia officer, and married a woman with ten thousand pounds, in which, however, she had only a life interest."
2660,story10,"She died early, and Thistlewood, left to his own resources,"
2661,story10,"followed the profession of arms, first in the British service, and then in that of the French revolutionary Government."
2662,story10,It was during this period that he was said to have imbibed his revolutionary ideas.
2663,story10,"Returning to England,"
2664,story10,"he found himself rich in a small landed property, which he presently sold to a man who became bankrupt before he had paid over the purchase money."
2665,story10,"After this he tried farming, but failed."
2666,story10,"He married again and came to London, where he soon became notorious as a reckless gambler and a politician holding the most extreme views."
2667,story10,"In this way he formed the acquaintance of Watson and others, with whom he was arraigned for treasonable practices, and imprisoned."
2668,story10,"On his release he sent a challenge to Lord Sidmouth, the Home Secretary, and was again arrested and imprisoned."
2669,story10,"On his second release, goaded by his fancied wrongs, he began to plot a dark and dreadful revenge,"
2670,story10,"and thus the conspiracy in which he was the prime mover took shape, and came to a head."
2671,story10,The Government obtained early and full information of the nefarious scheme.
2672,story10,"One of the conspirators, by name Edwards,"
2673,story10,"made a voluntary confession to Sir Herbert Taylor one morning at Windsor; after which Thistlewood and his accomplices were closely watched,"
2674,story10,and measures taken to arrest them when their plans were so far developed that no doubt could remain as to their guilt.
2675,story10,The day appointed for the murder and rising actually arrived before the authorities interfered.
2676,story10,It was the day on which Lord Harrowby was to entertain his colleagues at dinner in Grosvenor Square.
2677,story10,"The occasion was considered excellent by the conspirators for disposal of the whole Cabinet at one blow,"
2678,story10,"and it was arranged that one of their number should knock at Lord Harrowby's door on the pretense of leaving a parcel,"
2679,story10,and that when it was opened the whole band should rush in.
2680,story10,"While a few secured the servants, the rest were to fall upon Lord Harrowby and his guests."
2681,story10,"Hand-grenades were to be thrown into the dining-room, and during the noise and confusion the assassination of the ministers was to be completed,"
2682,story10,the heads of Lord Castlereagh and Lord Sidmouth being carried away in a bag.
2683,story10,"Lord Harrowby's dinner-party was postponed, but the conspirators knew nothing of it,"
2684,story10,"and those who watched his house were further encouraged in their mistake by the arrival of many carriages,"
2685,story10,"bound, as it happened, to the Archbishop of York's."
2686,story10,"Meanwhile the main body remained at their headquarters, a ruined stable in Cato Street,"
2687,story10,"Edgeware Road, completing their dispositions for assuming supreme power after the blow had been struck."
2688,story10,"Here they were surprised by the police, headed by a magistrate, and supported by a strong detachment of Her Majesty's Guards."
2689,story10,"The police were the first to arrive on the spot, the Guards having entered the street at the wrong end."
2690,story10,"The conspirators were in a loft, approached by a ladder and a trap-door, access through which could only be obtained one by one."
2691,story10,"The first constable who entered Thistlewood ran through the body with a sword, but others quickly followed,"
2692,story10,"the lights were extinguished, and a desperate conflict ensued."
2693,story10,"The Guards, headed by Lord Adolphus Fitz Clarence, now reinforced the police, and the conspirators gave way."
2694,story10,"Nine of the latter were captured, with all the war material, cutlasses, pistols, hand-grenades, and ammunition."
2695,story10,"Thistlewood and fourteen more succeeded for the moment in making their escape, but most of them were subsequently taken."
2696,story10,"Thistlewood was discovered next morning in a mean house in White Street, Moorfields."
2697,story10,"He was in bed with his breeches on (in the pockets of which were found a number of cartridges), the black belt he had worn at Cato Street,"
2698,story10,and a military sash.
2699,story10,"The trial of the conspirators came on some six weeks later, at the Old Bailey."
2700,story10,"Thistlewood made a long and rambling defense, the chief features of which were abuse of Lord Sidmouth, and the vilification of the informer Edwards."
2701,story10,"Several of the other prisoners took the same line as regards Edwards,"
2702,story10,and there seems to have been good reason for supposing that he was a greater villain than any of those arraigned.
2703,story10,"He had been in a state of abject misery, and when he first joined ""the reformers,"" as the Cato Street conspirators called themselves,"
2704,story10,he had neither a bed to lie upon nor a coat to his back.
2705,story10,"His sudden access to means unlimited was no doubt due to the profitable role he soon adopted of Government informer and spy,"
2706,story10,and it is pretty certain that for some time he served both sides;
2707,story10,"on the one inveigling silly enthusiasts to join in the plot, and denouncing them on the other."
2708,story10,"The employment of Edwards, and the manner in which the conspirators were allowed to commit themselves further and further before the law was set in motion against them,"
2709,story10,were not altogether creditable to the Government.
