ID,story,text,V_pred,A_pred
1536,story6,"lively discourse upon past criminal exploits, elaborate discussion of others to be perpetrated after release.",0.2208283,0.5793102
1537,story6,"No provision whatever was made for the employment of prisoners, no materials were purchased, no trade instructors appointed.",0.24251771,0.44315282
1538,story6,"There was no school for adults; only the boys were taught anything, and their instructor, with his assistant, were convicted prisoners.",0.2713985,0.40037957
1539,story6,Idle hands and unoccupied brains found in mischief the only means of whiling away the long hours of incarceration.,0.28692654,0.3751949
1540,story6,"Gaming of all kinds, although forbidden by the Jail Acts, was habitually practiced.",0.27945718,0.4117637
1541,story6,"This was admitted in evidence by the turnkeys, and was proved by the appearance of the prison tables, which bore the marks of gaming-boards deeply cut into them.",0.36718708,0.30684167
1542,story6,"Prisoners confessed that it was a favorite occupation, the chief games being ""shoving halfpence"" on the table,",0.40215573,0.31306934
1543,story6,"pitch in the hole, cribbage, dominoes, and common tossing, at which as much as four or five shillings would change hands in an hour.",0.42386624,0.25315005
1544,story6,"But this was not the only amusement. Most of the wards took in the daily papers,",0.44889256,0.21719232
1545,story6,"the most popular being the ""Times,"" ""Morning Herald,"" and ""Morning Chronicle""; on Sunday the ""Weekly Dispatch,"" ""Bell's Life,"" and the ""Weekly Messenger.""",0.4732712,0.19455574
1546,story6,"The newsman had free access to the prison; he passed in unsearched and unexamined, and, unaccompanied by an officer,",0.5073123,0.22230712
1547,story6,"went at once to his customers, who bought their paper and paid for it themselves.",0.48644614,0.18264474
1548,story6,and he had thus ample means of introducing to the prisoners the prohibited but always much-coveted and generally procurable weed.,0.43355653,0.20459163
1549,story6,In the same way the wardsman laid in his stock to be retailed. Other light literature besides the daily journals were in circulation:,0.46845487,0.19986954
1550,story6,"novels, flash songs, play-books, such as ""Jane Shore,"" ""Grimm's German Tales,"" with Cruikshank's illustrations,",0.44535702,0.26620576
1551,story6,and publications which in these days would have been made the subject of a criminal prosecution.,0.42462492,0.21057262
1552,story6,"One of these, published by Stockdale, the inspectors styled ""a book of the most disgusting nature.""",0.3141742,0.42217463
1553,story6,"There was also a good supply of Bibles and prayers,",0.43753517,0.20608772
1554,story6,"the donation of a philanthropic gentleman, Captain Brown, but these, particularly the Bibles, bore little appearance of having been used.",0.39929134,0.2091163
1555,story6,"Drink, in more or less unlimited quantities, was still to be had.",0.39703515,0.20792517
1556,story6,"Spirits certainly were now excluded; but a potman, with full permission of the sheriffs,",0.4270154,0.1999763
1557,story6,"brought in beer for sale from a neighboring public-house, and visited all the wards with no other escort than the prisoner gatesman.",0.44942492,0.19390672
1558,story6,The quantity to be issued per head was limited by the prison regulations to one pint,0.41673818,0.23596801
1559,story6,but no steps were taken to prevent any prisoner from obtaining more if he could pay for it.,0.4471274,0.21526697
1560,story6,The beer-man brought in as much as he pleased; he sold it without the controlling presence of an officer.,0.4335822,0.2086347
1561,story6,"Not only did prisoners come again and again for a ""pint,"" but large quantities were carried off to the wards to be drunk later in the day.",0.42827272,0.23202342
1562,story6,"There were more varied, and at times, especially when beer had circulated freely, more uproarious diversions.",0.42039213,0.26386687
1563,story6,"Wrestling, in which legs were occasionally broken, was freely indulged in; also such low games as ""cobham,""",0.31157112,0.44627196
1564,story6,"leap-frog, puss in the corner, and ""fly the garter,"" for which purpose the rugs were spread out to prevent feet slipping on the floor.",0.36772966,0.40168092
1565,story6,Feasting alternated with fighting.,0.3417067,0.39258993
1566,story6,"The weekly introduction of food, to which I shall presently refer, formed the basis of luxurious banquets, washed down by liquor",0.43599352,0.2695079
1567,story6,"and enlivened by flash songs and thrilling long-winded descriptions of robberies and other ""plants.""",0.43127564,0.31085536
1568,story6,"There was much swearing and bad language, the very worst that could be used, from the first thing in the morning to the last thing at night.",0.27895156,0.53302824
1569,story6,"New arrivals, especially the innocent and still guileless debutant, were tormented with rude horse-play, and assailed by the most insulting ""chaff.""",0.1991076,0.6334422
1570,story6,If any man presumed to turn in too early,0.28550568,0.49737132
1571,story6,"he was ""toed,"" that is to say, a string was fastened to his big toe while he was asleep, and he was dragged from off his mat,",0.235478,0.59276
1572,story6,or his bedclothes were drawn away across the room.,0.23144859,0.603764
1573,story6,"The ragged part of the prisoners were very anxious to destroy the clothes of the better dressed, and often lighted small pieces of cloth,",0.24489427,0.51558185
1574,story6,which they dropped smoldering into their fellow-prisoners' pockets.,0.25231734,0.5126889
1575,story6,"Often the victim, goaded to madness, attacked his tormentors; a fight was then certain to follow.",0.14293401,0.7714858
1576,story6,"These fights sometimes took place in the daytime, when a ring was regularly formed, and two or three stood by the door to watch for the officer's approach.",0.3041856,0.4868815
1577,story6,"More often they occurred at night, and were continued to the bitter end.",0.29219618,0.4920732
1578,story6,The prisoners in this way administered serious punishment on one another. Black eyes and broken noses were always to be seen.,0.34411362,0.34454563
1579,story6,"More cruel injuries were common enough, which did not result from honest hand-to-hand fights.",0.3087187,0.38266164
1580,story6,The surgeon's journal produced to the inspectors contained numerous entries of terrible wounds inflicted in a cowardly way.,0.28822306,0.40387508
1581,story6,"""A serious accident: one of the prisoners had a hot poker run into his eye.""",0.29660645,0.4711224
1582,story6,"""A lad named Matthew White has had a wound in his eye by a bone thrown at him, which very nearly destroyed vision.""",0.23749074,0.51632506
1583,story6,"""There was a disturbance in the transport yard yesterday evening, and the police were called in.",0.3823088,0.31666082
1584,story6,"During the tumult a prisoner, who was one of the worst of the rioters, was bruised about the head and body.",0.39087692,0.3375805
1585,story6,Watkins' knee-joint is very severely injured.,0.28893587,0.44523922
1586,story6,A prisoner Baxter is in the infirmary in consequence of a severe injury to his wrist-joint.,0.35904238,0.32766342
1587,story6,"Watkins' case, referred to above, is made the subject of another and a special report from the surgeon.",0.40992916,0.2194432
1588,story6,"He was in the transport side, when one of his fellows, in endeavoring to strike another prisoner with a large poker, missed his aim, and struck Watkins' knee",0.29471987,0.3591646
1589,story6,"Violent inflammation and extensive suppuration ensued, and for a considerable time amputation seemed inevitable.",0.10761903,0.7016347
1590,story6,"After severe suffering prolonged for many months, the inflammation was subdued, but the cartilage of the knee-joint was destroyed, and he was crippled for life.",0.14970076,0.45964783
1591,story6,"On another occasion a young man, who was being violently teased, seized a knife and stabbed his tormentor in the back.",0.24311619,0.54157144
1592,story6,"The prisoner who used the knife was secured, but it was the wardsman, and not the officers, to whom the report was made, and no official inquiry or punishment followed.",0.27145898,0.48455375
1593,story6,"Matters were at times still worse, and the rioting went on to such dangerous lengths as to endanger the safety of the building.",0.1950623,0.6593327
1594,story6,On one occasion a disturbance was raised which was not quelled until windows had been broken and forms and tables burnt.,0.2079906,0.64934283
1595,story6,"The officers were obliged to go in among the prisoners to restore order with drawn cutlasses,",0.25812387,0.6075685
1596,story6,but the presence and authority of the governor himself became indispensable.,0.24981304,0.5885145
1597,story6,"The worst fights occurred on Sunday afternoons; but nearly every night the act of locking up became, from the consequent removal of all supervision,",0.2939742,0.45440882
1598,story6,"the signal for the commencement of obscene talk, revelry, and violence.",0.23923384,0.5012497
1599,story6,Other regulations laid down by the Jail Acts were still defied. One of these was that prisoners should be restricted to the jail allowance of food;,0.34333533,0.31896904
1600,story6,"but all could still obtain as much extra, and of a luxurious kind, as their friends chose to bring them in.",0.33587617,0.35014024
1601,story6,"Visitors were still permitted to come with supplies on given days of the week, about the only limitation being that the food should be cooked, and cold;",0.40269977,0.23966388
1602,story6,"hot meat, poultry, and fish were also forbidden.",0.41224563,0.24344216
1603,story6,"But the inspectors found in the ward cupboards mince-pies and other pasties, cold joints, hams, and so forth.",0.3574481,0.31131092
1604,story6,"Many other articles were introduced by visitors, including money, tobacco, pipes, and snuff.",0.39573947,0.25374296
1605,story6,"From the same source came the two or three strong files which the inspectors found in one ward,",0.31994644,0.37251142
1606,story6,"together with four bradawls, several large iron spikes, screws, nails, and knives;",0.29771283,0.4418168
1607,story6,"all of them instruments calculated to facilitate attempts at breaking out of prison,",0.2754337,0.50561005
1608,story6,and capable of becoming most dangerous weapons in the hands of desperate and determined men.,0.2602869,0.512312
1609,story6,"The nearly indiscriminate admission of visitors, although restricted to certain days, continued to be an unmixed evil.",0.31446248,0.38641447
1610,story6,"The untried might see their friends three times a week, the convicted only once.",0.38609824,0.27222848
1611,story6,"On these occasions precautions were supposed to be taken to exclude bad characters,",0.36647683,0.3100025
1612,story6,yet many persons of notoriously loose life continually obtained egress.,0.33711284,0.3107558
1613,story6,"Decency was, however, insured by a line of demarcation, and visitors were kept upon each side of a separated double iron railing.",0.449473,0.20611866
1614,story6,"But no search was made to intercept prohibited articles at the gate, and there was no permanent gate-keeper,",0.3813851,0.3099178
1615,story6,"which would have greatly helped to keep out bad characters. Some idea of the difficulty and inconvenience of these lax regulations as regards visiting,",0.3852205,0.23863879
1616,story6,may be gathered from the statement that as many as three hundred were often admitted on the same day,0.38213053,0.24714717
1617,story6,enough to altogether upset what small show of decorum and discipline was still preserved in the prison.,0.39142874,0.2502381
1618,story6,"Perhaps the worst feature of the visiting system was the permission accorded to male prisoners ""under the name of husbands, brothers, and sons""",0.34690717,0.33054173
1619,story6,"to have access to the female side on Sundays and Wednesdays, in order to visit their supposed relations there.",0.37563497,0.30381173
1620,story6,"On this female side, where the Ladies' Association still reigned supreme, more system and a greater semblance of decorum was maintained.",0.44877344,0.19673453
1621,story6,"But there were evils akin to those on the male side, prominent amongst which was the undue influence accorded to prisoners.",0.34711134,0.2886197
1622,story6,A female prisoner kept the registers.,0.43385065,0.19917983
1623,story6,"Wards-women were allowed much the same authority, with the same temptations to excess, and intoxication was not unknown among them and others.",0.32662517,0.33454573
1624,story6,"The clothing was still meager and ragged: the washing places insufficient, and wanting in decency;",0.292773,0.39892715
1625,story6,in some yards,0.3221195,0.36911464
1626,story6,"the pump was the only provision, and this in a place within sight of visitors, of the windows of the male turnkeys, and unprotected from the weather.",0.30391598,0.4392925
1627,story6,There was the same crowding in the sleeping arrangements as on the male side; the same scarcity of bedding.,0.37176314,0.26019076
1628,story6,"It was a special evil of this part of the prison, that the devotional exercises, originally so profitable, had grown into a kind of edifying spectacle,",0.3384341,0.2967091
1629,story6,which numbers of well-meaning but inquisitive people were anxious to witness.,0.3413029,0.28805673
1630,story6,"Thus, when the inspectors visited there were twenty-three strangers, and only twenty-eight prisoners.",0.40833464,0.2170691
1631,story6,"The presence of so many strangers, many of them gentlemen, distracted the prisoners' attention, and could not be productive of much good.",0.28031278,0.37020218
1632,story6,The separation of the sexes was not indeed rigidly carried out in Newgate as yet.,0.4297266,0.2285862
1633,story6,"We have seen that male prisoners visited their female relations and friends on the female side. Besides this,",0.41768116,0.24450368
1634,story6,the gatesman who prepared the briefs had interviews with female prisoners alone while taking their instructions; a female came alone and unaccompanied by a matron,0.40875503,0.30214164
1635,story6,to clean the governor's office in the male prison;,0.41019687,0.29626897
1636,story6,"male prisoners carried coal into the female prison, when they saw and could speak or pass letters to the female prisoners;",0.40385696,0.32657135
1637,story6,"and the men could also at any time go for tea, coffee, and sugar to Mrs. Brown's shop, which was inside the female gate.",0.40047228,0.31687766
1638,story6,"In the bail-dock, where most improper general association was permitted, the female prisoners were often altogether in the charge of male turnkeys.",0.3830979,0.33820194
1639,story6,"The governor was also personally responsible for gross contravention of this rule of separation,",0.33785415,0.33585098
1640,story6,and was in the habit of drawing frequently upon the female prison for prisoners to act as domestic servants in his own private dwelling.,0.35692638,0.39035517
1641,story6,"Some member of the Ladies' Association observed and commented upon the fact that a ""young rosy-cheeked girl"" had been kept by the governor from transportation,",0.4049645,0.28351283
1642,story6,while older women in infirm health were sent across the seas.,0.39779013,0.26362002
1643,story6,"His excuse was that he had given the girl his promise that she should not go, an assumption of prerogative which by no means rested with him;",0.3773557,0.29505998
1644,story6,"but he afterwards admitted that the girl had been recommended to him by the principal turnkey, who knew something of her friends.",0.42975757,0.22353722
1645,story6,"This woman was really his servant, employed to help in cleaning, and taken on whenever there was extra work to be done.",0.45864883,0.17809607
1646,story6,"The governor had a great dislike, he said, to seeing strangers in his house.",0.32318756,0.3511694
1647,story6,This girl had been first engaged on account of the extra work entailed by certain prisoners,0.4148818,0.20320795
1648,story6,"committed by the House of Commons, who had been lodged in the governor's own house.",0.46101525,0.16222298
1649,story6,The house at this time was full of men and visitors; waiters came in from the taverns with meals.,0.46296853,0.17410506
1650,story6,"Some of the prisoners had their valets, and all these were constantly in and out of the kitchen where this female prisoner was employed.",0.46891564,0.18187861
1651,story6,"There was reveling and roistering, as usual, with ""high life below-stairs.",0.42918614,0.24696748
1652,story6,"The governor sent down wine on festive occasions, of which no doubt the prisoner housemaid had her share.",0.44843942,0.1978257
1653,story7,"The Chronicles of Newgate, Volume two. By Arthur Griffiths. Section ten: The first report of the inspector of prisons.",0.46930164,0.2132901
1654,story7,"Eighteen years had elapsed since the formation of the ""Ladies' Association,""",0.4889581,0.20166223
1655,story7,"and Mrs. Fry with her colleagues still labored assiduously in Newgate, devoting themselves mainly to the female prison,",0.4834664,0.20019083
1656,story7,although their ministrations were occasionally extended to the male side.,0.49670038,0.17040484
1657,story7,"The inspectors paid tribute to the excellence of the motives of these philanthropic ladies, and recognized the good they did.",0.6661839,0.338909
1658,story7,"They had introduced ""much order and cleanliness,""",0.6609753,0.38838604
1659,story7,"had provided work for those who had hitherto passed their time in total idleness, and had made the treatment of female transports on the way to New South Wales",0.5983243,0.34361413
1660,story7,their especial care.,0.65140647,0.38406736
1661,story7,"They had tried, moreover,",0.6539692,0.38929954
1662,story7,"by their presence and their pious, disinterested efforts, to restrain the dissolute manners and vicious language of the unhappy and depraved inmates.",0.53615683,0.26700702
1663,story7,"But it was already plain that they constituted an independent authority within the jails; they were frequently in conflict with the chaplain,",0.40380275,0.2683229
1664,story7,who not strangely resented the orders issued by the aldermen,0.3927181,0.26390952
1665,story7,that women should be frequently kept from chapel in order that they might attend the ladies' lectures and exhortations.,0.40698236,0.26636097
1666,story7,"The admission of a crowd of visitors to assist in these lay services has already been remarked upon; as the inspectors pointed out,",0.41999352,0.25573862
1667,story7,"it had the bad effect of distracting attention,",0.3881768,0.32842436
1668,story7,"it tended to ""dissipate reflection, diminish the gloom of the prison, and mitigate the punishment which the law has sentenced the prisoner to undergo.""",0.3320814,0.37464014
1669,story7,"It is to be feared too that although the surface was thus whitewashed and decorous, much that was vicious still festered and rankled beneath,",0.32886425,0.39543858
1670,story7,"and that when the restraining influences of the ladies were absent, the female prisoners relapsed into immoral and uncleanly discourse.",0.29288277,0.4277745
1671,story7,"Even in the daytime, when supervision was withdrawn, ""the language used to be dreadful,"" says one of the women when under examination;",0.2519359,0.5339838
1672,story7,"""swearing and talking of what crimes they had committed, and how they had done it."" Another witness declared she had heard the most shocking language in the yard; she said",0.22948913,0.62488586
1673,story7,"""she had never witnessed such scenes before, and hopes she never shall again -- it was dreadful!""",0.12702745,0.799005
1674,story7,"After locking-up time, which varied, as on the male side, according to the daylight, the scenes were often riotous and disgraceful.",0.19080076,0.606469
1675,story7,"The poor, who could afford no luxuries, went to bed early, but were kept awake by the revelries of the rich,",0.21106832,0.50671005
1676,story7,"who supped royally on the supplies provided from outside, and kept it up till ten or eleven o'clock.",0.24138312,0.5430888
1677,story7,There were frequent quarrels and fights; shoes and other missiles were freely bandied about;,0.17829615,0.68360054
1678,story7,"and with all this ""the most dreadful oaths, the worst language, too bad to be repeated,"" were made use of every night.",0.2136084,0.64350414
1679,story7,"Bad as were the various parts of the jail already dealt with,",0.3261442,0.3169707
1680,story7,there still remained one where the general callous indifference and mismanagement culminated in cruel culpable neglect.,0.24952146,0.42295334
1681,story7,"The condition of the capitally-convicted prisoners after sentence was still very disgraceful. The side they occupied, still known as the press-yard,",0.2849526,0.41400665
1682,story7,"consisted of two dozen rooms and fifteen cells. In these various chambers, until just before the inspectors made their report,",0.32012308,0.39862162
1683,story7,"all classes of the condemned, those certain to suffer, and the larger number who were nearly certain of a reprieve,",0.297461,0.41931358
1684,story7,"were jumbled up together, higgledy-piggledy, the old and the young, the murderer and the child who had broken into a dwelling.",0.2197529,0.5329406
1685,story7,All privacy was impossible under the circumstances.,0.22804238,0.4949384
1686,story7,"At times the numbers congregated together were very great; as many as fifty and sixty, even more, were crowded indiscriminately into the press-yard.",0.29581553,0.40997463
1687,story7,The better-disposed complained bitterly of what they had to endure;,0.14647044,0.60066205
1688,story7,"one man declared that the language of the condemned rooms was disgusting, that he was dying a death every day in being compelled to associate with such characters.",0.08833947,0.8317862
1689,story7,In the midst of the noisy and blasphemous talk no one could pursue his meditations; any who tried to pray became the sport and ridicule of his brutal fellows.,0.09358432,0.762506
1690,story7,"Owing to the repeated entreaties of the criminals who could hardly hope to escape the gallows, some show of classification was carried out,",0.3312543,0.29058677
1691,story7,and when the inspectors visited Newgate they found the three certain to die in a day-room by themselves;,0.38643628,0.26064825
1692,story7,in a second room were fourteen more who had every hope of a reprieve.,0.39478207,0.22120728
1693,story7,"The whole of these seventeen had, however, a common airing-yard, and took their exercise there at the same time,",0.36052418,0.32053927
1694,story7,"so that men in the most awful situation, daily expecting to be hanged,",0.16040996,0.6110773
1695,story7,were associated continually with a number of those who could look with certainty on a mitigation of punishment.,0.2961593,0.3607903
1696,story7,"The latter, light-hearted and reckless, conducted themselves in the most unseemly fashion, and ""with as much indifference as the inmates of the other parts of the prison.""",0.26027128,0.4745365
1697,story7,"They amused themselves after their own fashion; played all day long at blind-man's-buff and leap-frog, or beat each other with a knotted handkerchief,",0.27950236,0.6027551
1698,story7,"laughing and uproarious, utterly unmindful of the companionship of men upon whom lay the shadow of an impending shameful death.",0.14438972,0.66045415
1699,story7,"""Men whose cases were dangerous, and those most seriously inclined, complained of these annoyances,""",0.20121162,0.5479829
1700,story7,"so subversive of meditation, so disturbing to the thoughts;",0.17006099,0.6045902
1701,story7,"they suffered sickening anxiety, and wished to be locked up alone. This indiscriminate association lasted for months,",0.27442664,0.459925
1702,story7,during the whole of which time the unhappy convicts who had but little hope of commutation were exposed to the mockery of their reckless associates.,0.1469455,0.5037215
1703,story7,"The brutal callousness of the bulk of the inmates of the press-yard may be gathered from the prison punishment-book, which frequently recorded such entries as the following:",0.3161879,0.3697797
1704,story7,Benjamin Vines and Daniel Ward put in irons for two days for breaking the windows of the day room in the condemned cells.,0.33807793,0.3841716
1705,story7,"""Joseph Coleman put in irons for three days for striking one of the prisoners,"" in the same place.",0.32280028,0.39066502
1706,story7,"There were disputes and quarrels constantly among these doomed men; it was a word and blow, an argument clenched always with a fight.",0.2251661,0.52140886
1707,story7,"The more peaceably disposed found some occupation in making Newgate tokens,",0.3760041,0.25799373
1708,story7,"leaden hearts, and ""grinding the impressions off penny-pieces, then pricking figures or words on them to give to their friends as memorials.",0.41064715,0.2178198
1709,story7,"Turnkeys occasionally visited the press-yard, but its occupants were under little or no control.",0.32511508,0.29189426
1710,story7,"The chaplain, who might have been expected to make these men his peculiar care, and who at one time had visited them frequently, often several times a week,",0.38724336,0.24411504
1711,story7,"had relaxed his efforts, because, according to his own account, he was so frequently stopped in the performance of his duties.",0.32497516,0.23403123
1712,story7,"In his evidence before the inspectors he declared that ""for years he gave his whole time to his duties, from an early hour in the morning till late in the afternoon.",0.4231726,0.18863449
1713,story7,"He left off because he was so much interfered with and laughed at, and from seeing that no success attended his efforts, owing to the evils arising from association.",0.17381729,0.37438667
1714,story7,"Latterly his ministrations to the condemned had been restricted to a visit on Sunday afternoons, and occasionally about once a fortnight on a week-day.",0.32540458,0.27604046
1715,story7,"It is only fair to Mr. Cotton to add that, according to his own journal, he was unremitting in his attentions to convicts who were actually cast for death,",0.40551892,0.2151891
1716,story7,and the day of whose execution was fixed. He had no doubt a difficult mission to discharge;,0.39086255,0.22614509
1717,story7,"on the one hand, the Ladies' Association, supported and encouraged by public approval, trenched upon his peculiar province;",0.27142784,0.37327847
1718,story7,"on the other, the governor of the jail sneered at his zeal",0.22281659,0.5054619
1719,story7,"stigmatized his often most just strictures on abuses as ""a bundle of nonsense,"" and the aldermen, when he appealed to them for protection and countenance,",0.2796454,0.46909025
1720,story7,generally sided with his opponents. Nevertheless the inspectors summed up against him.,0.3950168,0.24851152
1721,story7,"While admitting that he had had many difficulties to contend with,",0.39687467,0.29804155
1722,story7,"and that he had again and again protested against the obstacles thrown in his way, the inspectors ""cannot forbear expressing their opinion that he might have shown greater perseverance,",0.32764372,0.32234025
1723,story7,"as regards the private teaching of prisoners; and they went on to say that ""a resolved adherence, in spite of discouragements the most disheartening,",0.35133788,0.2901555
1724,story7,to that line of conduct which his duty imposed on him,0.37196848,0.26820502
1725,story7,"would, it is probable, have eventually overcome the reluctance of some of the prisoners at least, and would have possessed so much moral dignity",0.38354158,0.24876398
1726,story7,"One of these were the criminal lunatics, who were at this time and for long previous continuously imprisoned there.",0.4159989,0.22967061
1727,story7,"As the law stood since the passing of the ninth George the fourth c. forty, any two justices might remove a prisoner found to be insane, either on commitment",0.43677804,0.22409303
1728,story7,"or arraignment, to an asylum, and the Secretary of State had the same power as regards any who became insane while undergoing sentence.",0.45051232,0.18442342
1729,story7,"These powers were not invariably put in force, and there were in consequence many unhappy lunatics in Newgate and other jails,",0.35821143,0.28280786
1730,story7,whose proper place was the asylum.,0.35301602,0.2730035
1731,story7,"At the time the Lords' Committee sat there were eight thus retained in Newgate, and a return in the appendix of the Lords' report",0.40512457,0.24843352
1732,story7,"gives a total of thirty-nine lunatics confined in various jails, many of them guilty of murder and other serious crimes.",0.4205402,0.2182644
1733,story7,"The inspectors in the following year, on examining the facts, found that some of these poor creatures had been in confinement for long periods:",0.3380827,0.2980547
1734,story7,at Buckingham and Hereford for eleven years,0.33390477,0.34643182
1735,story7,"at Appleby for thirteen years, at Anglesea for fifteen years, at Exeter for sixteen years, and at Pembroke",0.3645269,0.38476077
1736,story7,for not less a period than twenty-four years.,0.3451988,0.39168733
1737,story7,"It was manifestly wrong that such persons, ""visited by the most awful of calamities,"" should be detained in a common prison.",0.20289443,0.4614077
1738,story7,The lunatic became the sport of the idle and the depraved. His cure was out of the question;,0.13377814,0.5740297
1739,story7,"he was placed in a situation ""beyond all others calculated to confirm his malady and prolong his sufferings.""",0.14093654,0.6296356
1740,story7,The matter was still further complicated at Newgate by the presence within the walls of sham lunatics. Some of those included in the category,0.3303358,0.36964178
1741,story7,"had actually been returned as sane from the asylum to which they had been sent, and there was always some uncertainty as to who was mad and who not.",0.33898062,0.37530464
1742,story7,Prisoners indeed were known to boast that they had saved their necks by feigning insanity.,0.32345608,0.43896928
1743,story7,It was high time that the unsatisfactory state of the law as regards the treatment of criminal lunatics should be remedied,0.4243601,0.2988502
1744,story7,"and not the least of the good services rendered by the new inspectors was their inquiry into the status of these unfortunate people, and their recommendation to improve it.",0.5428777,0.29232475
1745,story7,"The other inmates of the prison of an exceptional character, and exempted from the regular discipline, such as it was,",0.43254197,0.22532204
1746,story7,were the ten persons committed to Newgate by the House of Commons in eighteen thirty-five.,0.4248644,0.22493531
1747,story7,"These were the gentlemen concerned in the bribery case at Ipswich in eighteen thirty-five,",0.3943339,0.26460746
1748,story7,"when a petition was presented against the return of Messrs. Adam Dundas and Fitzroy Kelly. Various witnesses, including Messrs. J. B. Dasent,",0.39364722,0.30181608
1749,story7,"Pilgrim, Bond, and Clamp, had refused to give evidence before the House of Commons' Committee; a Speaker's warrant was issued for their arrest when they absconded.",0.38494718,0.29749835
1750,story7,Mr. J. E. Sparrow and Mr. Clipperton,0.36143348,0.30662325
1751,story7,"the parliamentary agents of the members whose election was impugned, were implicated in aiding and abetting the others to abscond, and a Mr. O'Mally,",0.35475722,0.36360013
1752,story7,"counsel for the two M.P.'s, was also concerned.",0.33196613,0.38776577
1753,story7,"Pilgrim and Dasent were caught and given into the custody of the sergeant-at-arms, and the rest were either arrested or they surrendered.",0.43991625,0.31374463
1754,story7,"A resolution at once passed the House without division to commit the whole to Newgate, where they remained for various terms.",0.29277164,0.46731532
1755,story7,"Dasent and Pilgrim were released in ten days, on making due submission.",0.44644868,0.23359495
1756,story7,"O'Mally sent in a medical certificate, declaring that the imprisonment was endangering his life, and after some question he was also released.",0.4500278,0.2143232
1757,story7,"The rest were detained for more than a month, it being considered that they were the most guilty, as being either professional agents, who advised the others to abscond,",0.37731406,0.33382082
1758,story7,or witnesses who did not voluntarily come forward when the chance was given them.,0.41072682,0.27637848
1759,story7,"were revived for the convenience of these gentlemen, whose incarceration was thus rendered as little like imprisonment as possible.",0.42908138,0.16895843
1760,story7,"A certain number, who could afford the high rate of a guinea per diem, fixed by the under sheriff, were lodged in the governor's house,",0.47865763,0.20504177
1761,story7,"slept there, and had their meals provided for them from the Sessions House or London Coffee-House.",0.45468757,0.1806876
1762,story7,"A few others, who could not afford a payment of more than half a guinea, were permitted to monopolize a part of the prison infirmary,",0.4558501,0.19410373
1763,story7,"where the upper ward was exclusively appropriated to their use. They also had their meals sent in, and, with the food, wine almost ad libitum.",0.45855585,0.17387995
1764,story7,"A prisoner, one of the wardsmen, waited on those in the infirmary; the occupants of the governor's house had their own servants, or the governor's.",0.4597093,0.18109722
1765,story7,"As a rule, visitors, many of them persons of good position, came and went all day long, and as late as nine at night;",0.43026605,0.28917843
1766,story7,"some to the infirmary, many more to the governor's house.",0.45452243,0.25249478
1767,story7,"There were no restraints, cards and backgammon were played, and the time passed in feasting and revelry.",0.3456248,0.46767792
1768,story7,"Even Mr. Cope admitted that the committal of this class of prisoners to Newgate was most inconvenient,",0.38929492,0.31077775
1769,story7,and the inspectors expressed themselves still more strongly in reprehension of the practice.,0.37242207,0.34268254
1770,story7,The infirmary at this particular period epitomized the condition of the jail at large.,0.3556753,0.2835523
1771,story7,All the evils of indiscriminate association were strongly accentuated by the crowd collected within its narrow limits.,0.3306805,0.3377227
1772,story7,"""It may easily be imagined,"" say the inspectors, in speaking of the prison generally,",0.37063104,0.28376874
1773,story7,"""what must be the state of discipline in a place filled with characters so various as were assembled there, where the tried and the untried, the sick and the healthy,",0.309125,0.3844427
1774,story7,"the sane and the insane, the young and the old, the trivial offender and the man about to suffer the extreme penalty of the law,",0.3301584,0.34893337
1775,story7,Enough has probably been extracted from this most damnatory report to give a complete picture of the disgraceful state in which Newgate still remained in eighteen thirty-five.,0.4007367,0.22144227
1776,story7,"The inspectors, however, honestly admitted that although the site of the prison was convenient, its construction was as bad as bad could be.",0.41282082,0.26981974
1777,story7,"Valuable space was cumbered with many long and winding passages, numerous staircases, and unnecessarily thick and cumbrous inner walls.",0.31509018,0.382346
1778,story7,"The wards were in some cases spacious, but they were entirely unsuited for separation or the inspection of prisoners.",0.3208595,0.3754991
1779,story7,"The yards were narrow and confined, mainly because the ground plan was radically vicious. These were evils inseparable from the place.",0.38628927,0.24832037
1780,story7,But there were others remediable under a better system of management.,0.39808953,0.23686473
1781,story7,"More attention to ventilation, which was altogether neglected and inadequate, would have secured a better atmosphere for the unhappy inmates",0.3041047,0.35245275
1782,story7,"who constantly breathed an air heavy, and, when the wards were first opened in the morning, particularly offensive.",0.26679674,0.39434108
1783,story7,"Again, the discipline commonly deemed inseparable from every place of durance was entirely wanting.",0.26198596,0.41445863
1784,story7,"The primary object of committing a prisoner to jail, as the inspectors pointed out, was to deter not only the criminal himself, but others from crime,",0.36467087,0.32598028
1785,story7,"and ""to dispose him, by meditation and seclusion, to return to an honest life.""",0.38609546,0.2893544
1786,story7,"But at Newgate the convicted prisoner, instead of privation and hard fare,",0.30866376,0.37691393
1787,story7,"""is permitted to purchase whatever his own means or the means of his friends in or out of prison can afford,",0.32682356,0.39281112
1788,story7,"and he can almost invariably procure the luxuries of his class of life, beer and tobacco, in abundance.",0.34031743,0.36316776
1789,story7,"Instead of seclusion and meditation, his time is passed in the midst of a body of criminals of every class and degree, in riot, debauchery, and gaming,",0.2593968,0.49123898
1790,story7,"vaunting his own adventures, or listening to those of others;",0.3572717,0.35650513
